min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph;commentGraph
4;16;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];16;0;10;0;0;1;1;13;0;0;0;0;0.0;0.0;0.0;23.53210678210678;18.0;18.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
4;17;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];17;0;10;0;0;1;1;14;0;0;0;0;0.0;0.0;0.0;19.28968253968254;18.0;18.0;17.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
4;18;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];18;10;0;1;0;2;0;17;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;17.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
4;19;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];19;10;0;1;0;1;0;27;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
5;2;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[[4:16:35:359:0:62:35:16:[[359:0:0]]]];2;10;0;0;0;0;0;359;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;3;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];3;0;10;0;0;2;1;67;0;0;0;0;0.0;0.0;-18.583333333333332;29.80133755133755;18.0;18.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;4;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];4;0;10;1;0;1;1;41;0;0;0;0;0.0;0.0;0.0;1.6592147532550023;18.0;18.0;17.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;5;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];5;10;0;1;0;1;0;33;0;0;2;0;116.0;0.0;0.0;0.0;1.0;18.0;17.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;6;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];6;6;4;0;0;2;1;69;0;0;0;0;0.0;300.0;20.2020202020202;4.0;18.0;7.0;3.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;7;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];7;0;10;1;0;3;3;27;0;0;0;0;0.0;813.0;55.520296808454695;13.769877344877345;18.0;1.0;1.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;8;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];8;0;10;0;0;3;2;43;0;0;0;0;0.0;555.0;31.998015873015873;20.40815018315018;18.0;4.0;2.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;9;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];9;0;10;0;0;3;1;45;0;0;0;0;0.0;540.0;14.18611111111111;25.928571428571427;18.0;6.0;9.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;10;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];10;9;1;1;0;1;1;7;0;0;1;0;0.0;0.0;0.0;1.0;18.0;18.0;16.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;11;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];11;3;7;0;0;2;1;55;0;0;0;0;0.0;525.0;21.37301587301587;12.833333333333334;18.0;3.0;3.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;12;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];12;0;10;2;0;1;1;49;0;0;3;0;0.0;0.0;0.0;26.307289932289937;18.0;18.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;13;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];13;4;6;0;0;2;1;36;0;0;0;0;0.0;612.0;23.082063687946043;9.0;18.0;6.0;3.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;14;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];14;10;0;1;0;2;2;27;0;0;0;0;0.0;0.0;20.67857142857143;8.82935223531199;18.0;18.0;6.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;15;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];15;0;10;0;0;2;2;21;0;0;0;0;0.0;612.0;18.832165138782788;19.917624844420175;18.0;2.0;7.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;16;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];16;0;10;0;0;5;3;14;0;0;0;0;0.0;316.0;19.674242424242422;22.45011804071401;18.0;9.0;7.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;17;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];17;0;10;0;0;1;1;78;0;0;0;0;0.0;0.0;0.0;19.28968253968254;18.0;18.0;17.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;18;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];18;10;0;1;0;2;0;64;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;17.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
5;19;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];19;10;0;1;0;1;0;91;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[];[];[]
6;2;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[[4:5:35:326:0:54:35:5:[[326:0:-1]:[417:0:0]]]];2;10;0;0;0;0;0;417;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;3;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];3;0;10;0;0;4;3;31;0;0;0;0;0.0;162.0;-14.997337384837381;39.0151642179829;18.0;10.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;4;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];4;0;10;1;0;1;1;99;0;0;0;0;0.0;0.0;0.0;1.6592147532550023;18.0;18.0;17.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;5;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];5;10;0;1;0;2;0;91;0;0;2;0;116.0;0.0;0.0;0.0;1.0;18.0;16.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;6;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];6;4;6;0;0;3;2;53;0;0;0;0;0.0;392.0;21.991125541125545;7.0;18.0;8.0;5.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;7;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];7;0;10;1;0;4;3;4;0;0;0;0;0.0;723.0;53.600953577091005;13.769877344877344;18.0;1.0;1.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;8;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];8;0;10;0;0;4;2;34;0;0;0;0;0.0;618.0;25.74936360509116;20.40815018315018;18.0;3.0;3.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;9;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];9;0;10;1;0;3;1;25;0;0;0;0;0.0;530.0;11.348241872506579;25.928571428571427;18.0;6.0;10.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;10;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];10;9;1;1;0;1;1;65;0;0;1;0;0.0;0.0;0.0;1.0;18.0;18.0;16.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;11;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];11;0;10;0;0;3;2;50;0;0;0;0;0.0;595.0;22.2353752972174;15.736207866593853;18.0;4.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;12;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];12;0;10;2;0;2;1;13;0;0;3;0;0.0;140.0;1.651190476190476;26.307289932289937;18.0;11.0;13.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;13;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];13;4;6;0;0;2;1;94;0;0;0;0;0.0;612.0;23.082063687946043;9.0;18.0;6.0;3.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;14;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];14;10;0;1;0;3;2;22;0;0;0;0;0.0;0.0;18.906140350877198;8.829352235311989;18.0;18.0;8.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;15;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];15;0;10;0;0;4;2;8;0;0;0;0;0.0;606.0;21.01614683214663;19.917624844420175;18.0;2.0;7.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;16;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];16;0;10;0;0;5;3;58;0;0;0;0;0.0;316.0;19.674242424242422;22.45011804071401;18.0;9.0;7.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;17;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];17;0;10;0;0;2;1;43;0;0;0;0;0.0;470.0;16.578077478077482;19.28968253968254;18.0;7.0;9.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;18;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];18;5;5;1;0;4;1;9;17;0;0;0;12.0;0.0;0.0;11.416666666666666;2.0;18.0;16.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;19;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];19;6;4;1;0;2;1;39;0;0;0;0;0.0;0.0;0.0;7.333333333333333;18.0;18.0;16.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;2;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[[2:104:479:[45]:4]:[6:4:104:479]:[5:104:45:479]];2;10;0;0;0;0;0;479;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
