min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph;commentGraph
23;30;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];219;91;20;1;0;39;0;[];30;[1111];10;0;0;0;2;2;599;0;0;0;0;0.0;0.0;-3.1499999999999995;8.116092241092241;31.0;31.0;28.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 2) (id=91): "value of 339" +1 by Wall-e 2 (id=4) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 2.283333333333333 };[];[];[]
23;31;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];219;91;20;1;0;39;0;[];31;[0001];1;9;0;0;2;2;710;0;0;0;0;0.0;36.0;10.864482739482739;-1.3468087468087466;31.0;12.0;6.0;29.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 2) (id=91): "value of 339" +1 by Wall-e 2 (id=4) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 2.283333333333333 };[];[];[]
23;32;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];219;91;20;1;0;39;0;[];32;[0101];3;7;0;0;1;1;1057;0;0;0;0;0.0;0.0;0.0;16.225;31.0;31.0;29.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 2) (id=91): "value of 339" +1 by Wall-e 2 (id=4) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 2.283333333333333 };[];[];[]
24;2;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[[4:26:35:1446:3:92:35:26:[[1446:3:1]]]];2;[0000];10;0;0;0;0;0;1446;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
24;3;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[];3;[0101];2;8;0;0;3;3;684;0;0;0;0;0.0;0.0;9.5;-4.094644244644245;31.0;31.0;8.0;29.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
24;4;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[];4;[1101];9;1;2;0;1;1;11;0;0;0;0;0.0;0.0;0.0;2.283333333333333;31.0;31.0;24.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
24;5;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[];5;[0100];10;0;1;0;0;0;1180;0;0;0;0;0.0;0.0;0.0;0.0;31.0;31.0;31.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
24;6;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[];6;[1010];8;2;1;0;1;1;878;0;0;0;0;0.0;0.0;0.0;-0.23802308802308839;31.0;31.0;28.0;29.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
24;7;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[];7;[0010];10;0;1;0;1;0;566;0;0;1;0;0.0;0.0;0.0;0.0;31.0;31.0;26.0;26.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
24;8;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];216;94;20;1;0;40;0;[];8;[0101];7;3;1;0;1;1;53;0;0;0;0;0.0;0.0;0.0;6.25;31.0;31.0;24.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 24) (id=92): "value of 305" +3 by Wall-e 24 (id=26) scores{ creativite 0.0 pertinence 0.0 persuasion 12.040789426431841 adaptation 1.2214285714285715 };[];[];[]
