min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;persuasionGraph;tokenGraph;commentGraph
9;3;17;141;29;25;4;15;0;3;10;0;2;0;0;0;64;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;4;17;141;29;25;4;15;0;4;8;2;2;0;1;1;64;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;5;17;141;29;25;4;15;0;5;10;0;0;0;0;0;562;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;7;17;141;29;25;4;15;0;7;8;2;0;0;2;2;1;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;8;17;141;29;25;4;15;0;8;10;0;2;0;0;0;137;0;0;0;0;1.0;0.0;0.0;0.0;2.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;10;17;141;29;25;4;15;0;10;8;2;4;0;1;1;22;0;0;2;0;2.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;11;17;141;29;25;4;15;0;11;10;0;2;0;0;0;49;0;0;1;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;12;17;141;29;25;4;15;0;12;10;0;4;0;0;0;51;0;0;1;0;10.0;0.0;0.0;0.0;1.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;13;17;141;29;25;4;15;0;13;10;0;0;0;0;0;544;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;14;17;141;29;25;4;15;0;14;10;0;0;0;0;0;543;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;15;17;141;29;25;4;15;0;15;10;0;0;0;0;0;522;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;16;17;141;29;25;4;15;0;16;6;4;1;0;2;2;33;3;0;0;0;1.0;0.0;0.0;0.0;6.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;18;17;141;29;25;4;15;0;18;10;0;2;0;0;0;63;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;19;17;141;29;25;4;15;0;19;0;10;1;1;6;4;22;0;3;0;0;0.0;25.0;0.0;0.0;17.0;1.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;20;17;141;29;25;4;15;0;20;3;7;0;0;2;2;16;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
9;21;17;141;29;25;4;15;0;21;10;0;3;0;0;0;47;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;2;17;135;35;29;4;21;0;2;6;4;2;3;3;3;18;0;5;1;0;6.0;0.0;0.0;1.0;2.0;17.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;3;17;135;35;29;4;21;0;3;10;0;3;0;0;0;53;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;4;17;135;35;29;4;21;0;4;8;2;3;0;1;1;26;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;5;17;135;35;29;4;21;0;5;10;0;0;0;0;0;628;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;7;17;135;35;29;4;21;0;7;8;2;0;0;2;2;67;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;8;17;135;35;29;4;21;0;8;10;0;2;0;0;0;203;0;0;0;0;1.0;0.0;0.0;0.0;2.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;10;17;135;35;29;4;21;0;10;6;4;4;0;3;3;47;0;0;2;0;3.0;0.0;0.0;0.0;5.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;11;17;135;35;29;4;21;0;11;10;0;3;0;0;0;49;0;0;1;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;12;17;135;35;29;4;21;0;12;10;0;4;0;0;0;117;0;0;1;0;10.0;0.0;0.0;0.0;1.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;13;17;135;35;29;4;21;0;13;10;0;0;0;0;0;610;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;14;17;135;35;29;4;21;0;14;10;0;0;0;0;0;609;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;15;17;135;35;29;4;21;0;15;10;0;0;0;0;0;588;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;16;17;135;35;29;4;21;0;16;4;6;2;0;3;3;47;3;0;1;0;3.0;6.0;0.0;0.0;4.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;18;17;135;35;29;4;21;0;18;10;0;2;0;0;0;129;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;19;17;135;35;29;4;21;0;19;0;10;1;1;7;4;46;0;3;0;0;0.0;25.0;1.0;0.0;17.0;1.0;1.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;20;17;135;35;29;4;21;0;20;3;7;0;0;2;2;82;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
10;21;17;135;35;29;4;21;0;21;10;0;3;0;0;0;113;0;0;1;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;2;17;131;39;33;4;25;0;2;5;5;2;3;4;4;42;0;5;2;0;6.0;1.0;0.0;1.0;2.0;5.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;3;17;131;39;33;4;25;0;3;9;1;3;0;1;1;50;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;4;17;131;39;33;4;25;0;4;7;3;4;0;2;2;36;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;5;17;131;39;33;4;25;0;5;10;0;0;0;0;0;689;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;7;17;131;39;33;4;25;0;7;8;2;0;0;2;2;128;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;8;17;131;39;33;4;25;0;8;10;0;2;0;0;0;264;0;0;0;0;1.0;0.0;0.0;0.0;2.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;10;17;131;39;33;4;25;0;10;5;5;4;0;4;4;61;0;0;2;0;3.0;0.0;0.0;0.0;6.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;11;17;131;39;33;4;25;0;11;10;0;4;0;0;0;51;0;0;1;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;12;17;131;39;33;4;25;0;12;10;0;4;0;0;0;178;0;0;1;0;10.0;0.0;0.0;0.0;1.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;13;17;131;39;33;4;25;0;13;10;0;0;0;0;0;671;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;14;17;131;39;33;4;25;0;14;10;0;0;0;0;0;670;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;15;17;131;39;33;4;25;0;15;10;0;0;0;0;0;649;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;16;17;131;39;33;4;25;0;16;4;6;2;0;3;3;108;3;0;1;0;3.0;6.0;0.0;0.0;4.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;18;17;131;39;33;4;25;0;18;10;0;3;0;0;0;18;0;0;0;0;2.0;0.0;0.0;0.0;6.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;19;17;131;39;33;4;25;0;19;0;10;2;1;7;4;24;0;3;1;0;0.0;25.0;1.0;0.0;17.0;1.0;1.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;20;17;131;39;33;4;25;0;20;3;7;0;0;2;2;143;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
11;21;17;131;39;33;4;25;0;21;10;0;3;0;0;0;174;0;0;2;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;2;17;116;54;35;4;34;0;2;4;6;2;3;5;5;40;0;5;2;0;6.0;1.0;0.0;1.0;2.0;7.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;3;17;116;54;35;4;34;0;3;8;2;3;0;2;2;9;0;0;0;0;0.0;1.0;0.0;1.0;17.0;8.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;4;17;116;54;35;4;34;0;4;0;10;4;0;4;4;36;0;0;0;0;0.0;0.0;0.0;3.0;17.0;17.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;5;17;116;54;35;4;34;0;5;10;0;0;0;0;0;734;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;7;17;116;54;35;4;34;0;7;8;2;0;0;2;2;173;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;8;17;116;54;35;4;34;0;8;10;0;2;0;1;0;26;0;0;0;0;1.0;0.0;0.0;0.0;8.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;10;17;116;54;35;4;34;0;10;4;6;4;0;5;5;10;0;0;3;0;3.0;0.0;0.0;0.0;7.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;11;17;116;54;35;4;34;0;11;10;0;5;0;0;0;28;0;0;1;0;5.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;12;17;116;54;35;4;34;0;12;10;0;4;0;0;0;223;0;0;1;0;10.0;0.0;0.0;0.0;1.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;13;17;116;54;35;4;34;0;13;10;0;0;0;0;0;716;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;14;17;116;54;35;4;34;0;14;10;0;0;0;0;0;715;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;15;17;116;54;35;4;34;0;15;10;0;0;0;0;0;694;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;16;17;116;54;35;4;34;0;16;1;9;2;0;4;4;0;3;0;1;0;5.0;16.0;0.0;0.0;4.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;18;17;116;54;35;4;34;0;18;8;2;3;0;1;1;41;0;0;0;0;3.0;0.0;0.0;0.0;6.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;19;17;116;54;35;4;34;0;19;0;10;2;1;8;4;3;0;3;1;0;0.0;40.0;1.0;0.0;17.0;1.0;2.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;20;17;116;54;35;4;34;0;20;3;7;0;0;2;2;188;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
12;21;17;116;54;35;4;34;0;21;10;0;4;0;0;0;20;0;0;2;0;3.0;0.0;0.0;0.0;7.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;2;17;115;55;38;4;38;0;2;4;6;2;3;5;5;88;0;5;2;0;6.0;1.0;0.0;1.0;2.0;7.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;3;17;115;55;38;4;38;0;3;8;2;4;0;2;2;57;0;0;0;0;0.0;1.0;0.0;1.0;17.0;9.0;17.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;4;17;115;55;38;4;38;0;4;0;10;5;0;4;4;5;0;0;0;0;0.0;3.0;0.0;3.0;17.0;8.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;5;17;115;55;38;4;38;0;5;10;0;0;0;0;0;782;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;7;17;115;55;38;4;38;0;7;8;2;0;0;2;2;221;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;8;17;115;55;38;4;38;0;8;10;0;2;0;1;0;74;0;0;0;0;1.0;0.0;0.0;0.0;8.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;10;17;115;55;38;4;38;0;10;4;6;4;0;6;5;10;0;0;4;0;3.0;5.0;4.5;0.0;7.0;7.0;1.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;11;17;115;55;38;4;38;0;11;10;0;5;0;0;0;76;0;0;1;0;5.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
