min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph
7;3;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];3;9;1;1;0;3;3;56;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
7;4;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];4;10;0;3;0;2;0;13;0;0;3;0;6.0;0.0;3.5;0.0;1.0;8.0;1.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
7;5;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];5;7;3;2;0;3;2;28;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
7;6;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];6;5;5;1;0;3;2;46;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
7;7;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];7;6;4;1;0;3;2;161;4;0;0;0;1.0;2.0;2.0;0.0;3.0;2.0;1.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
7;8;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];8;10;0;10;0;0;0;33;0;0;7;0;3.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
7;30;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];30;9;1;0;0;1;1;80;0;0;0;0;0.0;0.0;0.0;1.5;8.0;8.0;8.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
8;2;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[[4:4:49:8:0:51:49:4:[[8:0:1]]]];2;10;0;0;0;0;0;533;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;3;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];3;9;1;1;0;3;3;124;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;4;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[[4:4:1:7:7]:[4:4:1:8]];[[4:4:0:7:7]:[4:4:0:8]];[];[];4;10;0;4;0;3;0;23;0;0;3;0;8.0;0.0;3.5;0.0;1.0;8.0;1.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;5;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];5;7;3;3;0;3;2;19;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;6;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];6;3;7;1;0;4;3;38;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;7;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];7;6;4;1;0;3;2;229;4;0;0;0;1.0;2.0;2.0;0.0;3.0;2.0;1.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;8;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];8;10;0;13;0;0;0;29;0;0;11;0;3.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
8;30;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];30;0;10;1;0;2;2;28;9;0;0;0;0.0;0.0;0.0;1.5;8.0;8.0;8.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[];[]
9;2;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[[4:7:13:9:2:60:13:7:[[9:2:0]]]];2;10;0;0;0;0;0;589;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;3;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];3;9;1;1;0;3;3;180;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;4;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];4;7;3;4;0;4;1;9;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;5;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];5;7;3;4;0;3;2;50;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;6;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];6;2;8;1;0;5;4;12;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;7;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[[7:8:1:4:8]:[7:8:1:9]];[[7:8:1:4:8]:[7:8:2:9]];[];[];7;1;9;2;0;5;4;19;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;8;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];8;0;10;15;0;1;1;13;10;0;14;0;3.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
9;30;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];30;0;10;1;0;2;2;84;9;0;0;0;0.0;0.0;0.0;1.5;8.0;8.0;8.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Bourré (by CR7) (id=60): "" +2 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
10;2;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[[4:30:1:10:0:63:1:30:[[10:0:1]]]];2;10;0;0;0;0;0;648;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;3;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];3;9;1;1;0;3;3;239;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;4;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];4;7;3;4;0;4;1;68;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;5;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];5;7;3;4;0;3;2;109;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;6;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];6;2;8;1;0;5;4;71;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;7;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];7;1;9;2;0;5;4;59;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;8;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];8;0;10;15;0;2;1;2;10;0;14;0;5.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
10;30;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[[30:root:1:10]];[[30:root:0:10]];[];[];30;0;10;1;0;4;2;50;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée (by nikos2504) (id=63): "Bah dis dou toi ! Tu VIENS PLUS AU SOIREE LA ?!" +0 by nikos2504 (id=30) scores{ creativite 0.0 pertinence 3.0 persuasion 3.0 adaptation 1.5 };[];[]
11;2;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[[4:8:66:11:0:69:66:8:[[11:0:0]]]];2;10;0;0;0;0;0;705;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;3;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];3;9;1;1;0;3;3;296;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;4;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];4;6;4;5;0;6;2;7;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;5;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];5;7;3;5;0;3;2;19;0;0;1;0;2.0;14.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;6;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];6;2;8;1;0;5;4;128;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;7;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];7;1;9;2;0;5;4;116;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;8;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[[8:5:1:11]];[[8:5:0:11]];[];[];8;0;10;16;0;3;1;20;10;0;17;0;6.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;30;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];30;0;10;1;0;4;2;57;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Moi (by Skyl) (id=69): "LOOOOSERRR" +0 by Skyl (id=8) scores{ creativite 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;2;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[[4:8:42:9:10:53:42:8:[[9:10:0]:[10:0:0]:[12:0:0]]]];2;10;0;0;0;0;0;762;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;3;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];3;9;1;1;0;3;3;353;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;4;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];4;6;4;5;0;6;2;64;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;5;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];5;7;3;5;0;4;2;25;0;0;1;0;2.0;14.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;6;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];6;2;8;1;0;5;4;185;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
