min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
0;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;3;1;0;3;0;[[4:7:34:51:2:38:34:7:[[51:2:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 5) (id=38): "value of 230" +2 by Wall-e 5 (id=7) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[1]]
0;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;3;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;6335;30;24;1;1;0;2;2;0;1.0;0.0;0.0;2;2;2;6;29;[1];2;0;0;0;0;0;0;0;0;0;-498644028;0;0.0;0.0;0.0;-2.49322014E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 5) (id=38): "value of 230" +2 by Wall-e 5 (id=7) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[33]:[33:30:1]:[33:1:1]]
0;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;3;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6289;8;24;2;2;0;1;1;0;1.0;0.0;0.0;1;2;2;6;29;[33];2;0;0;0;2;0;2;2;0;2;-498619748;0;0.0;1.0;1.0;-2.49309874E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 5) (id=38): "value of 230" +2 by Wall-e 5 (id=7) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[34]:[34:33:1]:[34:8:1]]
0;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;3;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6795;20;30;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;2;0;2;2;0;2;-498619748;0;0.0;1.0;1.0;-2.49309874E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 5) (id=38): "value of 230" +2 by Wall-e 5 (id=7) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[35]:[35:20:1]:[35:33:1]]
1;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];299;11;8;1;0;10;0;[[4:22:34:113:2:50:34:22:[[113:2:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 20) (id=50): "value of 206" +2 by Wall-e 20 (id=22) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 3.6666666666666665 };[]
1;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];299;11;8;1;0;10;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;6335;30;24;1;1;0;5;2;3;0.4;0.6;0.0;2;2;2;6;29;[1];2;0;0;0;0;0;0;0;0;0;-498644028;0;0.0;0.0;0.0;-2.49322014E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 20) (id=50): "value of 206" +2 by Wall-e 20 (id=22) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 3.6666666666666665 };[]
1;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];299;11;8;1;0;10;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6289;8;24;2;2;0;4;4;0;1.0;0.0;0.0;4;7;7;6;29;[33];2;0;0;0;5;0;5;2;0;2;-498619748;0;0.0;2.5;1.0;-2.49309874E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 20) (id=50): "value of 206" +2 by Wall-e 20 (id=22) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 3.6666666666666665 };[]
1;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];299;11;8;1;0;10;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6795;20;30;2;2;0;1;1;0;1.0;0.0;0.0;1;2;2;6;29;[33];2;0;0;0;5;0;5;2;0;2;-498619748;0;0.0;2.5;1.0;-2.49309874E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 20) (id=50): "value of 206" +2 by Wall-e 20 (id=22) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 3.6666666666666665 };[]
1;43;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];299;11;8;1;0;10;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;43;4562;15;81;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;4;1;4;4;1;4;-498619519;0;0.0;2.0;2.0;-2.493097595E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 20) (id=50): "value of 206" +2 by Wall-e 20 (id=22) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 3.6666666666666665 };[[43]:[43:15:1:1]:[43:34:1:1]]
1;44;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];299;11;8;1;0;10;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;44;4636;12;84;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;1;1;1;1;1;1;-498613477;0;0.0;0.5;0.5;-2.493067385E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 20) (id=50): "value of 206" +2 by Wall-e 20 (id=22) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 3.6666666666666665 };[[44]:[44:12:1:1]:[44:35:1:1]]
