min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;ideaGraph
1;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;2;1;0;0;0;[[2:34:99:[33]:6]:[6:6:34:99]:[5:34:33:99]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[[1]]
1;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;2;1;0;0;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[[33]:[33:1:1:1]:[33:30:1:1]]
1;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;2;1;0;0;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[34]:[34:6:1:1]:[34:33:1:1]]
2;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;1;0;[[4:18:34:176:4:38:34:18:[[176:4:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
2;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;1;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;3;0;0;0;0;0;0;0;0;0;0;[]
2;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;1;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;1;1;0;1.0;0.0;0.0;1;4;4;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
2;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;1;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6035;12;141;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[35]:[35:33:1:2]:[35:12:1:2]]
2;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;1;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4176;17;143;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[36]:[36:17:1:2]:[36:33:1:2]]
2;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;1;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4974;5;143;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;1;0;1;1;0;1;17636314;17636314;0.0;0.5;0.5;8818157.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[[37]:[37:5:1:2]:[37:34:1:2]]
3;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[[4:13:34:225:6:42:34:13:[[225:6:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
3;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;3;0;0;0;0;0;0;0;0;0;0;[]
3;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;2;2;0;1.0;0.0;0.0;2;10;10;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
3;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6035;12;141;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
3;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4176;17;143;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
3;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4974;5;143;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;2;0;2;2;0;2;17636314;17636314;0.0;1.0;1.0;8818157.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
3;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4202;19;202;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;0;0;0;0;0;0;17678557;17678557;0.0;0.0;0.0;8839278.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[[39]:[39:19:1:3]:[39:35:1:3]]
3;40;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;6786;8;203;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[39];2;0;0;0;0;0;0;0;0;0;17739396;17739396;0.0;0.0;0.0;8869698.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[[40]:[40:39:1:3]:[40:8:1:3]]
3;41;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;8;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4042;20;223;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[40];2;0;0;0;0;0;0;0;0;0;17740631;17740631;0.0;0.0;0.0;8870315.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[41]:[41:20:1:3]:[41:40:1:3]]
4;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[[2:51:290:[47]:5]:[6:5:51:290]:[5:51:47:290]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
4;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;4;0;0;0;0;0;0;0;0;0;0;[]
4;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;3;3;0;1.0;0.0;0.0;3;15;15;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;4;0;0;0;0;0;0;0;0;0;0;[]
4;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6035;12;141;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
4;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4176;17;143;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
4;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4974;5;143;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;3;0;3;3;0;3;17636314;17636314;0.0;1.5;1.5;8818157.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
4;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4202;19;202;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;0;0;0;0;0;0;17678557;17678557;0.0;0.0;0.0;8839278.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
4;40;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;6786;8;203;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[39];2;0;0;0;0;0;0;0;0;0;17739396;17739396;0.0;0.0;0.0;8869698.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
4;41;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4042;20;223;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[40];2;0;0;0;0;0;0;0;0;0;17740631;17740631;0.0;0.0;0.0;8870315.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
4;43;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;43;6128;21;258;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;3;2;3;3;2;3;17636314;17636314;0.0;1.5;1.5;8818157.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[[43]:[43:21:1:4]:[43:34:1:4]]
4;45;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;4285;28;270;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[34];2;0;0;0;3;3;3;3;3;3;17636314;17636314;0.0;1.5;1.5;8818157.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[[45]:[45:34:1:4]:[45:28:1:4]]
4;46;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;46;6055;22;271;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[43];2;0;0;0;0;0;0;0;0;0;17795628;17795628;0.0;0.0;0.0;8897814.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[[46]:[46:22:1:4]:[46:43:1:4]]
4;47;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;47;6883;16;280;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[[47]:[47:33:1:4]:[47:16:1:4]]
4;48;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;48;4602;23;281;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[37];2;0;0;0;0;0;0;0;0;0;17680415;17680415;0.0;0.0;0.0;8840207.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[48]:[48:23:1:4]:[48:37:1:4]]
4;49;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;49;4431;14;285;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[34];2;0;0;0;3;3;3;3;3;3;17636314;17636314;0.0;1.5;1.5;8818157.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[[49]:[49:34:1:4]:[49:14:1:4]]
4;50;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;50;4182;26;285;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[35];2;0;0;0;0;0;0;0;0;0;17678557;17678557;0.0;0.0;0.0;8839278.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[50]:[50:35:1:4]:[50:26:1:4]]
4;51;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];295;15;16;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;51;4158;5;290;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[47];2;0;0;0;0;0;0;0;0;0;17817630;17817630;0.0;0.0;0.0;8908815.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[[51]:[51:47:1:4]:[51:5:1:4]]
5;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[[2:58:347:[37]:4]:[6:4:58:347]:[5:58:37:347]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
5;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;5;0;0;0;0;0;0;0;0;0;0;[]
5;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;6;6;0;1.0;0.0;0.0;6;36;36;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;4;0;0;0;0;0;0;0;0;0;0;[]
5;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6035;12;141;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
5;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4176;17;143;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;17617179;17617179;0.0;0.0;0.0;8808589.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
5;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4974;5;143;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;6;0;6;6;0;6;17636314;17636314;0.0;3.0;3.0;8818157.0;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
5;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4202;19;202;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;0;0;0;0;0;0;17678557;17678557;0.0;0.0;0.0;8839278.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
5;40;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;6786;8;203;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[39];2;0;0;0;0;0;0;0;0;0;17739396;17739396;0.0;0.0;0.0;8869698.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
5;41;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4042;20;223;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[40];2;0;0;0;0;0;0;0;0;0;17740631;17740631;0.0;0.0;0.0;8870315.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
5;43;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;43;6128;21;258;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;6;2;6;6;2;6;17636314;17636314;0.0;3.0;3.0;8818157.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
5;45;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;4285;28;270;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[34];2;0;0;0;6;3;6;6;3;6;17636314;17636314;0.0;3.0;3.0;8818157.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
5;46;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];274;36;20;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;46;6055;22;271;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[43];2;0;0;0;0;0;0;0;0;0;17795628;17795628;0.0;0.0;0.0;8897814.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
