min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
11;45;18;165;15;13;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;45;13;719;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;28;64;2;1;1;1;5;5;5;5;5;5;1066488923;1066488923;0.5;2.5;2.5;5.332444615E8;false;0;0;0;0;0;0;0;0;0;Recruter de belles filles;[[45]:[45:13:1:11]:[45:34:1:11]]
12;1;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;23;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;14;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;24;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;24;12;608;1;1;0;9;3;1;0.3333333333333333;0.1111111111111111;0.5555555555555556;9;17;17;43;29;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;25;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;25;9;612;1;1;1;7;2;0;0.2857142857142857;0.0;0.7142857142857143;7;11;11;40;59;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;2;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;28;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;28;18;632;1;1;0;1;1;0;1.0;0.0;0.0;1;1;1;6;26;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;29;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;29;23;632;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;6;33;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;1;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;34;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;9;659;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;5;35;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;1;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;36;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;16;661;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;18;12;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;38;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;38;22;664;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;56;12;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;40;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;40;11;668;1;1;0;1;0;0;0.0;0.0;1.0;1;2;2;44;71;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;41;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;41;20;688;1;1;0;1;0;0;0.0;0.0;1.0;1;3;3;6;21;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;42;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;42;14;701;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;24;18;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;43;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;43;10;709;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;9;24;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;44;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;44;16;716;2;2;0;1;0;0;0.0;0.0;1.0;1;1;1;14;26;2;1;1;1;0;0;0;0;0;0;1066508720;1066508720;0.5;0.0;0.0;5.3325436E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;45;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;45;13;719;2;2;0;3;0;0;0.0;0.0;1.0;3;6;6;28;64;2;1;1;1;7;5;7;7;5;7;1066488923;1066488923;0.5;3.5;3.5;5.332444615E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[]
12;46;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;46;11;721;1;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;36;4;1;0;1;0;0;0;0;0;0;1065875922;1066535751;0.25;0.0;0.0;5.3310291825E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[[46]:[46:11:1:12]:[46:34:1:12]:[46:1:1:12]:[46:42:1:12]]
12;55;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;55;9;746;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;20;44;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[[55]:[55:41:1:12]:[55:9:1:12]]
12;59;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;59;18;763;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;38;2;1;1;1;7;7;7;7;7;7;1066488923;1066488923;0.5;3.5;3.5;5.332444615E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[[59]:[59:40:1:12]:[59:18:1:12]]
12;62;18;139;41;17;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;62;23;776;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;22;2;0;0;0;0;0;0;0;0;0;1065875922;1065875922;0.0;0.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Recruter de belles filles;[[62]:[62:45:1:12]:[62:23:1:12]]
13;1;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;2;0;0;0.0;0.0;1.0;0;0;0;23;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;14;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;24;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;24;12;608;1;1;0;11;3;1;0.2727272727272727;0.09090909090909091;0.6363636363636364;10;18;18;43;29;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;1;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;25;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;25;9;612;1;1;1;9;2;0;0.2222222222222222;0.0;0.7777777777777778;9;10;11;40;59;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;3;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;28;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;28;18;632;1;1;0;1;1;0;1.0;0.0;0.0;1;1;1;6;26;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;1;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;29;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;29;23;632;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;6;33;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;1;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;34;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;9;659;1;1;1;1;0;0;0.0;0.0;1.0;1;2;2;5;35;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;1;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;36;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;16;661;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;18;12;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;38;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;38;22;664;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;56;12;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;40;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;40;11;668;1;1;0;1;0;0;0.0;0.0;1.0;1;2;2;44;71;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;41;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;41;20;688;1;1;0;2;1;0;0.5;0.0;0.5;2;5;5;6;21;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;42;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;42;14;701;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;24;18;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;43;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;43;10;709;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;9;24;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;44;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;44;16;716;2;2;0;1;0;0;0.0;0.0;1.0;1;1;1;14;26;2;1;1;1;0;0;0;0;0;0;1066508720;1066508720;0.5;0.0;0.0;5.3325436E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;45;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;45;13;719;2;2;0;3;0;0;0.0;0.0;1.0;3;6;6;28;64;2;1;1;1;9;5;9;9;5;9;1066488923;1066488923;0.5;4.5;4.5;5.332444615E8;false;0;1;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;46;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;46;11;721;1;2;0;1;0;0;0.0;0.0;1.0;1;2;2;7;36;4;1;0;1;3;0;2;1;0;1;1065875922;1066535751;0.25;0.75;0.25;5.3310291825E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
13;55;18;129;51;21;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;55;9;746;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;20;44;2;0;0;0;2;0;2;0;0;0;1065875922;1065875922;0.0;1.0;0.0;5.32937961E8;false;0;0;0;0;0;0;0;0;0;on Mettre les emploies du temps sur le site (by tanguy) (id=78): "" +1 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.5 adaptation -0.023809523809523947 };[]
