min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
3;35;20;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26];193;7;11;1;0;5;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6;233;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;40;[5];2;0;0;0;1;1;1;1;1;1;1271470121;1271470121;0.0;0.5;0.5;6.357350605E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on idea 5 (by Bab) (id=36): "Mieux manger pour mieux travailler !" +1 by Bab (id=14) scores{ creativite 0.0 pertinence 3.0 persuasion 0.0 adaptation 0.0 };[[35]]
4;1;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[[4:9:46:296:2:49:46:9:[[296:2:0]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;24;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;8;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;3;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3;2;31;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;22;0;[1];19;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;5;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;42;1;1;0;1;1;0;1.0;0.0;0.0;1;1;1;24;0;[1];17;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;7;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;7;2;54;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;25;0;[1];17;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;5;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;10;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10;2;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;21;0;[1];14;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;24;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;4;198;1;1;0;2;1;0;0.5;0.0;0.5;2;2;2;41;0;[1];3;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;25;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25;12;199;1;1;0;2;0;0;0.0;0.0;1.0;2;4;4;18;0;[1];2;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;28;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;28;9;206;2;2;0;1;1;0;1.0;0.0;0.0;1;1;1;6;45;[7];3;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;29;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;4;210;2;2;0;1;0;0;0.0;0.0;1.0;1;5;5;6;32;[10];3;0;0;0;0;0;0;0;0;0;1271508337;1271508337;0.0;0.0;0.0;6.357541685E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;33;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;12;228;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;38;0;[1];2;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;34;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;21;230;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;26;[1];2;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;35;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6;233;2;2;0;1;0;0;0.0;0.0;1.0;1;1;1;6;40;[5];3;0;0;0;2;1;1;2;1;1;1271470121;1271470121;0.0;0.5;0.5;6.357350605E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
4;38;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38;19;254;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;14;107;[7];3;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[38]]
4;39;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;22;258;2;2;0;1;0;0;0.0;0.0;1.0;1;1;1;29;73;[7];3;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[39]]
4;40;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;4;261;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;78;0;[24];3;0;0;0;4;2;2;4;2;2;1271626294;1271626294;0.0;1.0;1.0;6.35813147E8;true;2;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[40]]
4;42;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];189;21;17;1;0;11;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;18;264;2;3;0;1;1;0;1.0;0.0;0.0;1;4;4;7;39;[787];6;0;0;0;1;0;1;1;0;1;1271482777;1271638107;0.0;0.16666666666666666;0.16666666666666666;1.3187907866666667E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Style campus américain (by playerName3) (id=49): "" +2 by playerName3 (id=9) scores{ creativite 1.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[42]]
