min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
7;34;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;2;272;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;2;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[]
7;36;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;2;290;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;10;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;2;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[]
7;38;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;38;2;307;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;13;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;1;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[]
7;47;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;47;28;404;1;1;0;5;0;0;0.0;0.0;1.0;5;12;12;6;133;2;0;0;0;3;3;3;3;3;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[]
7;48;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;48;21;411;2;2;0;17;3;0;0.17647058823529413;0.0;0.8235294117647058;17;38;38;15;27;2;0;0;0;0;0;0;0;0;0;1137914499;1137914499;0.0;0.0;0.0;5.689572495E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[]
7;56;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;56;7;423;2;2;0;3;0;1;0.0;0.3333333333333333;0.6666666666666667;1;1;1;4;21;2;0;0;0;0;0;0;0;0;0;1137925937;1137925937;0.0;0.0;0.0;5.689629685E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[[56]:[56:1:1:7]:[56:7:1:7]]
7;63;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;63;42;440;1;1;0;2;0;0;0.0;0.0;1.0;2;0;2;10;25;2;0;0;0;3;3;3;3;3;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[[63]:[63:42:1:7]:[63:34:1:7]]
7;68;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;68;11;448;2;2;0;1;0;0;0.0;0.0;1.0;1;2;2;6;49;2;0;0;0;0;0;0;0;0;0;1137925937;1137925937;0.0;0.0;0.0;5.689629685E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[[68]:[68:11:1:7]:[68:36:1:7]]
7;71;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;71;25;462;2;2;0;3;0;0;0.0;0.0;1.0;3;7;7;25;0;2;0;0;0;1;1;1;0;0;0;1137943703;1137943703;0.0;0.5;0.0;5.689718515E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[[71]:[71:48:1:7]:[71:25:1:7]]
7;73;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;73;15;463;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;25;2;0;0;0;1;1;1;0;0;0;1137943703;1137943703;0.0;0.5;0.0;5.689718515E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[[73]:[73:15:1:7]:[73:48:1:7]]
7;74;38;319;61;12;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;74;24;464;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;53;0;2;0;0;0;0;0;0;0;0;0;1137961203;1137961203;0.0;0.0;0.0;5.689806015E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by 401 Sarah C) (id=86): "" +2 by 401 Sarah C (id=39) scores{ créativité 0.0 pertinence 26.0 persuasion 6.35 adaptation 0.0 };[[74]:[74:24:1:7]:[74:63:1:7]]
7;0;339;41;12;0;25;0;466;38;339;41;12;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;17;6;4;0;0;2;2;10;0;0;0;0;0.0;28.0;0.0;0.0;38.0;3.0;38.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[[0]]
8;1;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;3;0;0;0.0;0.0;1.0;3;1;1;23;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;6;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;33;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;33;2;260;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;1;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;34;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;2;272;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;2;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;36;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;2;290;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;10;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;2;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;38;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;38;2;307;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;13;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;2;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;47;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;47;28;404;1;1;0;7;0;0;0.0;0.0;1.0;7;13;13;6;133;2;0;0;0;3;3;3;3;3;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;48;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;48;21;411;2;2;0;21;4;0;0.19047619047619047;0.0;0.8095238095238095;21;47;49;15;27;2;0;0;0;0;0;0;0;0;0;1137914499;1137914499;0.0;0.0;0.0;5.689572495E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;56;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;56;7;423;2;2;0;5;0;1;0.0;0.2;0.8;2;3;3;4;21;2;0;0;0;0;0;0;0;0;0;1137925937;1137925937;0.0;0.0;0.0;5.689629685E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;63;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;63;42;440;1;1;0;2;0;0;0.0;0.0;1.0;2;0;2;10;25;2;0;0;0;3;3;3;3;3;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;68;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;68;11;448;2;2;0;2;0;0;0.0;0.0;1.0;2;3;3;6;49;2;0;0;0;0;0;0;0;0;0;1137925937;1137925937;0.0;0.0;0.0;5.689629685E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;71;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;71;25;462;2;2;0;5;1;0;0.2;0.0;0.8;5;12;12;25;0;2;0;0;0;1;1;1;0;0;0;1137943703;1137943703;0.0;0.5;0.0;5.689718515E8;false;0;2;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;73;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;73;15;463;2;2;0;7;0;0;0.0;0.0;1.0;7;17;17;6;25;2;0;0;0;1;1;1;0;0;0;1137943703;1137943703;0.0;0.5;0.0;5.689718515E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;74;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;74;24;464;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;53;0;2;0;0;0;0;0;0;0;0;0;1137961203;1137961203;0.0;0.0;0.0;5.689806015E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[]
8;98;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;98;42;512;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;21;2;0;0;0;0;0;0;0;0;0;1137961203;1137961203;0.0;0.0;0.0;5.689806015E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[[98]:[98:42:1:8]:[98:47:1:8]]
8;99;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;99;7;515;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;5;35;2;0;0;0;5;4;5;5;4;5;1138115797;1138115797;0.0;2.5;2.5;5.690578985E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[[99]:[99:68:1:8]:[99:7:1:8]]
8;105;38;284;96;15;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;105;45;529;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;32;2;0;0;0;5;5;5;5;5;5;1138115797;1138115797;0.0;2.5;2.5;5.690578985E8;false;0;0;0;0;0;0;0;0;0;on idea 9 (by 402_Manon) (id=107): "" +8 by 402_Manon (id=10) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation -1.3222222222222222 };[[105]:[105:45:1:8]:[105:63:1:8]]
9;1;39;273;117;18;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;3;0;0;0.0;0.0;1.0;3;1;1;23;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;7;0;0;0;0;0;0;0;logement (id=122) items: { }, parents: { 1 } by 402_shelby (id=19) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
9;33;39;273;117;18;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;33;2;260;1;1;0;1;1;0;1.0;0.0;0.0;0;0;0;11;0;2;0;0;0;3;0;3;3;0;3;1137653498;1137653498;0.0;1.5;1.5;5.68826749E8;false;0;1;0;0;0;0;0;0;0;logement (id=122) items: { }, parents: { 1 } by 402_shelby (id=19) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
