min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
0;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;1;1;0;0;0;[[3:1:0]:[1:2:0]:[1:3:2]:[1:4:2]:[1:5:2]:[1:6:2]:[1:7:2]:[1:8:2]:[1:9:2]:[1:10:2]:[1:11:2]:[1:12:2]:[1:13:2]:[1:14:2]:[1:15:2]:[1:16:2]:[1:17:2]:[1:18:2]:[1:19:2]:[1:20:2]:[1:21:2]:[1:22:2]:[1:23:2]:[1:24:2]:[1:25:2]:[1:26:2]:[1:27:2]:[1:28:2]:[1:29:2]:[1:30:2]:[1:31:2]:[1:32:2]:[2:33:59:[1]:11]:[6:11:33:59]:[5:33:1:59]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;Idea 1 (id=33) items: { }, parents: { 1 } by Wall-e 9 (id=11) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[1]]
0;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;1;1;0;0;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;6440;11;59;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-493974349;0;0.0;0.0;0.0;-2.469871745E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 1 (id=33) items: { }, parents: { 1 } by Wall-e 9 (id=11) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[33]:[33:1:1]:[33:11:1]]
1;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;3;0;[[4:16:33:101:1:40:33:16:[[101:1:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 1 (by Wall-e 14) (id=40): "value of 212" +1 by Wall-e 14 (id=16) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
1;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;6440;11;59;1;1;0;2;2;0;1.0;0.0;0.0;2;2;2;6;29;[1];2;0;0;0;0;0;0;0;0;0;-493974349;0;0.0;0.0;0.0;-2.469871745E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 1 (by Wall-e 14) (id=40): "value of 212" +1 by Wall-e 14 (id=16) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[]
1;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6911;13;77;2;2;0;1;1;0;1.0;0.0;0.0;1;2;2;6;29;[33];2;0;0;0;2;0;2;2;0;2;-493914893;0;0.0;1.0;1.0;-2.469574465E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 1 (by Wall-e 14) (id=40): "value of 212" +1 by Wall-e 14 (id=16) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[34]:[34:33:1:1]:[34:13:1:1]]
1;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;4447;5;77;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;1;0;1;1;0;1;-493896954;0;0.0;0.5;0.5;-2.46948477E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 1 (by Wall-e 14) (id=40): "value of 212" +1 by Wall-e 14 (id=16) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[35]:[35:34:1:1]:[35:5:1:1]]
1;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4543;32;87;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;0;0;0;0;0;0;-493896732;0;0.0;0.0;0.0;-2.46948366E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 1 (by Wall-e 14) (id=40): "value of 212" +1 by Wall-e 14 (id=16) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[37]:[37:32:1:1]:[37:35:1:1]]
1;38;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;5;1;0;3;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38;4041;12;88;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;1;0;1;1;0;1;-493896954;0;0.0;0.5;0.5;-2.46948477E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 1 (by Wall-e 14) (id=40): "value of 212" +1 by Wall-e 14 (id=16) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 1.0 };[[38]:[38:34:1:1]:[38:12:1:1]]
2;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];304;6;6;1;0;4;0;[[4:31:34:171:2:42:34:31:[[171:2:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 29) (id=42): "value of 307" +2 by Wall-e 29 (id=31) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 2.0 };[]
2;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];304;6;6;1;0;4;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;6440;11;59;1;1;0;2;2;0;1.0;0.0;0.0;2;2;2;6;29;[1];2;0;0;0;0;0;0;0;0;0;-493974349;0;0.0;0.0;0.0;-2.469871745E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 2 (by Wall-e 29) (id=42): "value of 307" +2 by Wall-e 29 (id=31) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 2.0 };[]
