min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
11;46;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;46;4685;25;167;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-492137987;0;0.0;0.0;0.0;-2.460689935E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;47;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;47;6539;24;184;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;21;1;21;3;0;3;-492041279;0;0.0;10.5;1.5;-2.460206395E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;52;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;52;6018;31;201;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[39];2;0;0;0;18;4;18;2;2;2;-491999700;0;0.0;9.0;1.0;-2.4599985E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;53;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;53;4451;20;209;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[46];2;0;0;0;0;0;0;0;0;0;-491970938;0;0.0;0.0;0.0;-2.45985469E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;61;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;61;4137;10;281;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[39];2;0;0;0;18;7;18;2;2;2;-491999700;0;0.0;9.0;1.0;-2.4599985E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;65;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;65;4487;13;307;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[1];2;0;0;0;0;0;0;0;0;0;-492137987;0;0.0;0.0;0.0;-2.460689935E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;72;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;72;4822;27;382;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[53];2;0;0;0;0;0;0;0;0;0;-491928144;0;0.0;0.0;0.0;-2.45964072E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;75;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;75;4239;29;417;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[35];2;0;0;0;21;8;21;3;0;3;-492041279;0;0.0;10.5;1.5;-2.460206395E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;77;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;77;6494;8;421;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[65];2;0;0;0;0;0;0;0;0;0;-491830789;0;0.0;0.0;0.0;-2.459153945E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
11;82;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];302;8;23;1;0;52;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;82;4580;14;474;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;2;2;2;0;0;0;-492087495;0;0.0;1.0;0.0;-2.460437475E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e 7) (id=107): "value of 213" +0 by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 1.0 persuasion 1.0 adaptation 0.0 };[]
