min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
3;21;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;21;3;123;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;15;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;23;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;23;8;140;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;34;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;24;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;24;9;147;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;6;47;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;25;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;25;19;173;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;29;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;26;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;26;12;176;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;36;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;28;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;28;17;209;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;13;44;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[28]:[28:1:1]:[28:17:1]]
3;30;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;30;8;212;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;42;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[30]:[30:8:1]:[30:24:1]]
3;32;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;32;12;217;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;49;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[32]:[32:21:1]:[32:12:1]]
3;33;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;33;18;222;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;30;85;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[33]:[33:18:1]:[33:30:1]]
3;34;16;149;11;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;13;227;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;16;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;Yousri (id=34) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[34]:[34:26:1]:[34:13:1]]
4;1;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;24;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;12;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;20;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;20;10;122;1;1;1;2;0;0;0.0;0.0;1.0;2;11;11;6;35;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;21;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;21;3;123;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;15;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;23;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;23;8;140;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;34;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;24;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;24;9;147;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;6;47;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;25;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;25;19;173;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;29;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;26;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;26;12;176;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;36;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;28;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;28;17;209;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;13;44;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;30;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;30;8;212;1;1;1;1;0;0;0.0;0.0;1.0;1;5;5;42;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;32;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;32;12;217;1;1;0;1;1;0;1.0;0.0;0.0;1;2;2;6;49;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;33;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;33;18;222;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;30;85;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;34;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;13;227;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;16;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;36;17;152;18;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;12;245;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;43;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 7 (by Mathilde) (id=38): "j'aime" +2 by Mathilde (id=8) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[36]:[36:1:1]:[36:12:1]]
5;1;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;24;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;17;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;20;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;20;10;122;1;1;1;3;0;0;0.0;0.0;1.0;2;11;11;6;35;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;1;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;21;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;21;3;123;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;15;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;23;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;23;8;140;1;1;1;0;0;0;0.0;0.0;0.0;0;0;0;34;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;24;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;24;9;147;1;1;1;1;0;0;0.0;0.0;1.0;1;2;2;6;47;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;25;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;25;19;173;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;29;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;26;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;26;12;176;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;36;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;28;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;28;17;209;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;13;44;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;30;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;30;8;212;1;1;1;1;0;0;0.0;0.0;1.0;1;5;5;42;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;32;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;32;12;217;1;1;0;2;1;0;0.5;0.0;0.5;2;6;6;6;49;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;33;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;33;18;222;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;30;85;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;34;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;13;227;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;16;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;36;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;12;245;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;43;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[]
5;42;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;42;18;313;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;59;0;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[[42]:[42:25:1]:[42:18:1]]
5;43;18;156;24;18;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;43;13;316;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;20;2;0;0;0;0;0;0;0;0;0;1066110608;1066110608;0.0;0.0;0.0;5.33055304E8;false;0;0;0;0;0;0;0;0;0;on idea 3 (by Abramo Livia) (id=48): "" +2 by Abramo Livia (id=11) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 4.0 };[[43]:[43:33:1]:[43:13:1]]
