min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
0;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;1;1;0;0;0;[[3:1:0]:[1:2:0]:[1:3:3]:[1:4:3]:[1:5:3]:[1:6:3]:[1:7:3]:[1:8:3]:[1:9:3]:[1:10:3]:[1:11:3]:[1:12:3]:[1:13:3]:[1:14:3]:[1:15:3]:[1:16:3]:[1:17:3]:[1:18:3]:[1:19:3]:[1:20:3]:[1:21:3]:[1:22:3]:[1:23:3]:[1:24:3]:[1:25:3]:[1:26:3]:[1:27:3]:[1:28:3]:[1:29:3]:[1:30:3]:[1:31:3]:[1:32:3]:[2:33:50:[1]:15]:[6:15:33:50]:[5:33:1:50]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;Idea 1 (id=33) items: { }, parents: { 1 } by Wall-e 13 (id=15) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[1]]
0;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;1;1;0;0;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4966;15;50;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-327083991;0;0.0;0.0;0.0;-1.635419955E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 1 (id=33) items: { }, parents: { 1 } by Wall-e 13 (id=15) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[33]:[33:1:1]:[33:15:1]]
1;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];308;2;5;1;0;2;0;[[2:39:111:[33]:10]:[6:10:39:111]:[5:39:33:111]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;2;0;0;0;0;0;0;0;0;0;0;Idea 5 (id=39) items: { }, parents: { 33 } by Wall-e 8 (id=10) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
1;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];308;2;5;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4966;15;50;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-327083991;0;0.0;0.0;0.0;-1.635419955E8;false;0;3;0;0;0;0;0;0;0;0;0;0;Idea 5 (id=39) items: { }, parents: { 33 } by Wall-e 8 (id=10) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
1;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];308;2;5;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;4049;30;67;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-327083991;0;0.0;0.0;0.0;-1.635419955E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 5 (id=39) items: { }, parents: { 33 } by Wall-e 8 (id=10) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[34]:[34:30:1:1]:[34:1:1:1]]
1;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];308;2;5;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;4709;22;88;2;2;0;1;1;0;1.0;0.0;0.0;1;2;2;6;29;[33];2;0;0;0;0;0;0;0;0;0;-327033511;0;0.0;0.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 5 (id=39) items: { }, parents: { 33 } by Wall-e 8 (id=10) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[35]:[35:22:1:1]:[35:33:1:1]]
1;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];308;2;5;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4025;29;91;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;-327033511;0;0.0;0.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 5 (id=39) items: { }, parents: { 33 } by Wall-e 8 (id=10) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[36]:[36:29:1:1]:[36:33:1:1]]
1;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];308;2;5;1;0;2;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4274;10;111;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;-327033511;0;0.0;0.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 5 (id=39) items: { }, parents: { 33 } by Wall-e 8 (id=10) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[39]:[39:33:1:1]:[39:10:1:1]]
2;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[[4:25:35:166:2:44:35:25:[[166:2:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[]
2;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4966;15;50;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-327083991;0;0.0;0.0;0.0;-1.635419955E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[]
2;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;4049;30;67;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;-327083991;0;0.0;0.0;0.0;-1.635419955E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[]
2;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;4709;22;88;2;2;0;4;2;0;0.5;0.0;0.5;2;4;4;6;29;[33];2;0;0;0;0;0;0;0;0;0;-327033511;0;0.0;0.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[]
2;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4025;29;91;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;-327033511;0;0.0;0.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[]
2;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4274;10;111;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;0;0;0;0;0;0;-327033511;0;0.0;0.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[]
2;40;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];306;4;6;1;0;6;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;4949;17;120;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;1;1;1;0;0;0;-327016076;0;0.0;0.5;0.0;-1.63508038E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e 23) (id=44): "value of 247" +2 by Wall-e 23 (id=25) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.6666666666666666 };[[40]:[40:17:1:2]:[40:34:1:2]]
3;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[[4:20:1:238:0:52:1:20:[[238:0:0]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;1;0;0;0.0;0.0;1.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;2;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4966;15;50;1;1;0;2;0;1;0.0;0.5;0.5;0;0;0;6;29;[1];2;0;0;0;1;0;1;0;0;0;-327083991;0;0.0;0.5;0.0;-1.635419955E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;4049;30;67;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[1];2;0;0;0;1;0;1;0;0;0;-327083991;0;0.0;0.5;0.0;-1.635419955E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;4709;22;88;2;2;0;9;4;2;0.4444444444444444;0.2222222222222222;0.33333333333333337;4;10;10;6;29;[33];2;0;0;0;2;0;2;0;0;0;-327033511;0;0.0;1.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4025;29;91;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[33];2;0;0;0;2;0;2;0;0;0;-327033511;0;0.0;1.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4274;10;111;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;2;0;2;0;0;0;-327033511;0;0.0;1.0;0.0;-1.635167555E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
3;40;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;6;1;0;14;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;4949;17;120;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;1;1;1;0;0;0;-327016076;0;0.0;0.5;0.0;-1.63508038E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on nice theme (by Wall-e 18) (id=52): "value of 214" +0 by Wall-e 18 (id=20) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;7;1;0;17;0;[[4:18:39:298:0:56:39:18:[[298:0:-1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;1;0;0;0.0;0.0;1.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 5 (by Wall-e 16) (id=56): "value of 214" -0 by Wall-e 16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;7;1;0;17;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4966;15;50;1;1;0;2;0;1;0.0;0.5;0.5;0;0;0;6;29;[1];2;0;0;0;1;0;1;0;0;0;-327083991;0;0.0;0.5;0.0;-1.635419955E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 5 (by Wall-e 16) (id=56): "value of 214" -0 by Wall-e 16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
4;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];300;10;7;1;0;17;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;4049;30;67;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[1];2;0;0;0;1;0;1;0;0;0;-327083991;0;0.0;0.5;0.0;-1.635419955E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 5 (by Wall-e 16) (id=56): "value of 214" -0 by Wall-e 16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
