min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
6;74;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;74;12;118;4;4;0;1;0;0;0.0;0.0;1.0;0;0;0;7;29;[55];2;0;0;0;75;6;75;52;5;52;1274819402;1274819402;0.0;37.5;26.0;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;75;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;75;7;119;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;26;4;26;22;4;22;1274807377;1274807377;0.0;13.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;77;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;77;24;134;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;11;8;11;4;2;4;1274764873;1274764873;0.0;5.5;2.0;6.373824365E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;81;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;81;14;141;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[45];2;0;0;0;3;2;3;2;1;2;1274802766;1274802766;0.0;1.5;1.0;6.37401383E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;83;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;83;32;149;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;26;5;26;22;4;22;1274807377;1274807377;0.0;13.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;129;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;129;29;213;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;26;19;26;22;16;22;1274807377;1274807377;0.0;13.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;147;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;147;12;243;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;75;34;75;52;29;52;1274819402;1274819402;0.0;37.5;26.0;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;164;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;164;22;275;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;75;43;75;52;34;52;1274819402;1274819402;0.0;37.5;26.0;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;181;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;181;20;304;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[64];2;0;0;0;0;0;0;0;0;0;1274839202;1274839202;0.0;0.0;0.0;6.37419601E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;182;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;182;4;306;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;26;24;26;22;21;22;1274807377;1274807377;0.0;13.0;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;224;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;224;4;380;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;26;26;26;22;22;22;1274807377;1274807377;0.0;13.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[224]:[224:4:1:6]:[224:49:1:6]]
6;233;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];136;174;25;1;0;189;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;233;8;392;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[182];2;0;0;0;0;0;0;0;0;0;1275047352;1275047352;0.0;0.0;0.0;6.37523676E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 3 (by Wall-e  1) (id=246): "value of 125" -0 by Wall-e  1 (id=3) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[233]:[233:8:1:6]:[233:182:1:6]]
7;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[[4:28:55:296:10:176:55:28:[[296:10:1]:[395:-10:-1]:[479:10:1]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;1;0.0;1.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;28;24;1;1;0;11;2;5;0.18181818181818182;0.45454545454545453;0.3636363636363636;4;0;3;6;29;[1];2;0;0;0;1;0;1;0;0;0;1274740533;1274740533;0.0;0.5;0.0;6.373702665E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;20;34;2;2;0;3;1;2;0.3333333333333333;0.6666666666666666;1.1102230246251565E-16;2;0;1;6;29;[33];2;0;0;0;11;0;11;4;0;4;1274764873;1274764873;0.0;5.5;2.0;6.373824365E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;8;38;3;3;0;39;0;26;0.0;0.6666666666666666;0.33333333333333337;0;0;0;6;29;[34];2;0;0;0;3;0;3;2;0;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;20;47;3;3;0;9;1;7;0.1111111111111111;0.7777777777777778;0.11111111111111105;2;0;1;6;29;[34];2;0;0;0;3;0;3;2;0;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;45;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;9;62;4;4;0;3;1;1;0.3333333333333333;0.3333333333333333;0.3333333333333334;2;0;2;6;29;[35];2;0;0;0;39;0;39;0;0;0;1274778844;1274778844;0.0;19.5;0.0;6.37389422E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;49;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;49;25;66;1;1;0;27;12;12;0.4444444444444444;0.4444444444444444;0.11111111111111116;22;0;37;6;29;[1];2;0;0;0;1;0;1;0;0;0;1274740533;1274740533;0.0;0.5;0.0;6.373702665E8;false;0;8;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;50;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;50;8;69;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[49];2;0;0;0;27;0;27;22;0;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;51;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;51;5;71;3;3;0;1;0;0;0.0;0.0;1.0;0;0;0;6;29;[50];2;0;0;0;1;0;1;0;0;0;1274810471;1274810471;0.0;0.5;0.0;6.374052355E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;53;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;53;17;75;2;2;0;1;0;0;0.0;0.0;1.0;0;0;0;6;29;[49];2;0;0;0;27;0;27;22;0;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;55;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;55;29;78;3;3;0;80;38;27;0.475;0.3375;0.1875;54;172;226;7;29;[53];2;0;0;0;1;0;1;0;0;0;1274815633;1274815633;0.0;0.5;0.0;6.374078165E8;false;0;4;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;57;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;4;85;3;3;0;28;8;10;0.2857142857142857;0.35714285714285715;0.35714285714285715;9;12;14;7;29;[34];2;0;0;0;3;1;3;2;1;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;64;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;64;16;98;4;4;0;2;0;1;0.0;0.5;0.5;0;0;0;7;29;[35];2;0;0;0;39;4;39;0;0;0;1274778844;1274778844;0.0;19.5;0.0;6.37389422E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;72;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;72;32;116;4;4;0;5;0;2;0.0;0.4;0.6;0;0;0;7;29;[51];2;0;0;0;1;0;1;0;0;0;1274811939;1274811939;0.0;0.5;0.0;6.374059695E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;74;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;74;12;118;4;4;0;2;0;1;0.0;0.5;0.5;0;0;0;7;29;[55];2;0;0;0;80;6;80;54;5;54;1274819402;1274819402;0.0;40.0;27.0;6.37409701E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;75;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;75;7;119;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;27;4;27;22;4;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;77;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;77;24;134;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;11;8;11;4;2;4;1274764873;1274764873;0.0;5.5;2.0;6.373824365E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;81;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;81;14;141;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[45];2;0;0;0;3;2;3;2;1;2;1274802766;1274802766;0.0;1.5;1.0;6.37401383E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;83;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;83;32;149;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;27;5;27;22;4;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;129;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;129;29;213;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;27;19;27;22;16;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;147;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;147;12;243;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;80;34;80;54;29;54;1274819402;1274819402;0.0;40.0;27.0;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;164;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;164;22;275;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;80;43;80;54;34;54;1274819402;1274819402;0.0;40.0;27.0;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;181;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;181;20;304;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[64];2;0;0;0;2;0;2;0;0;0;1274839202;1274839202;0.0;1.0;0.0;6.37419601E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;182;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;182;4;306;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;27;24;27;22;21;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
7;224;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];126;184;28;1;0;213;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;224;4;380;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;27;26;27;22;22;22;1274807377;1274807377;0.0;13.5;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  26) (id=273): "value of 100" +10 by Wall-e  26 (id=28) scores{ creativite 3.0 pertinence 0.0 persuasion 30.587354053804784 adaptation 46.50886925630854 };[]
