min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
4;25;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25;4;243;2;2;0;2;0;0;0.0;0.0;1.0;0;0;0;6;29;[23];2;0;0;0;14;0;14;13;0;13;1548395736;1548395736;0.0;7.0;6.5;7.74197868E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[25]]
4;35;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;10;272;2;2;0;1;0;0;0.0;0.0;1.0;0;0;0;6;29;[23];2;0;0;0;14;8;14;13;8;13;1548395736;1548395736;0.0;7.0;6.5;7.74197868E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[35]]
4;42;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;14;288;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[20];2;0;0;0;1;1;1;0;0;0;1548365199;1548365199;0.0;0.5;0.0;7.741825995E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[42]]
4;45;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];87;93;8;1;0;18;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;18;295;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;1;1;1;0;0;0;1548437269;1548437269;0.0;0.5;0.0;7.742186345E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Idea 8 (id=45) items: { }, parents: { 35 } by Wall-e  16 (id=18) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[45]]
5;1;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[[4:16:35:359:0:62:35:16:[[359:0:0]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;20;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;12;199;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;1548165259;1548165259;0.0;0.0;0.0;7.740826295E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;21;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;21;12;211;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[20];2;0;0;0;1;0;1;0;0;0;1548365199;1548365199;0.0;0.5;0.0;7.741825995E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;22;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;19;228;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[20];2;0;0;0;1;0;1;0;0;0;1548365199;1548365199;0.0;0.5;0.0;7.741825995E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;23;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;23;5;230;1;1;0;24;17;5;0.7083333333333334;0.20833333333333334;0.08333333333333329;19;106;116;6;29;[1];2;0;0;0;0;0;0;0;0;0;1548165259;1548165259;0.0;0.0;0.0;7.740826295E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;25;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25;4;243;2;2;0;2;0;0;0.0;0.0;1.0;0;0;0;6;29;[23];2;0;0;0;24;0;24;19;0;19;1548395736;1548395736;0.0;12.0;9.5;7.74197868E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
