min;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation
10;7;0;10;2;0;3;3;143.911764705882;15;0;0;0;15;119;0;1.11111111111111;5;9;35;6
10;8;6;8;0;0;4;4;44.2058823529412;0;0;0;0;0;114;0;0;38;15;37;37
10;9;2;8;1;0;3;2;117.088235294118;0;0;0;0;5;46;0;0;10;34;37;37
10;10;10;0;1;0;0;0;326.911764705882;0;0;1;0;0;0;0;0;34;34;34;33
10;11;8;4;0;0;4;3;11.7058823529412;0;0;0;0;0;16;0;0.888888888888888;38;27;38;18
10;12;0;10;0;0;3;3;66.9117647058823;0;0;0;0;0;132;0;1;36;10;34;9
10;13;3;9;2;0;11;8;27.0882352941176;0;0;0;0;9;261;0.966666666666666;0.5;7;2;5;16
10;14;1;10;2;0;3;3;27;31;0;1;0;45;274;0;0.8;2;2;37;14
10;15;10;0;0;0;0;0;555.911764705882;0;0;0;0;0;0;0;0;0;0;0;0
10;16;5;10;1;0;4;4;92.0882352941177;0;0;0;0;6;153;0;2.5;9;17;36;15
10;17;1;10;0;0;13;13;26.6176470588235;0;0;0;0;0;167;0;1.38333333333333;38;6;36;13
10;18;3;7;2;0;9;6;66.9705882352941;6;0;0;0;0;12;3.05;0.4;38;27;35;17
10;19;6;6;2;0;8;2;13.6764705882353;0;0;0;0;17;88;0.533333333333333;4.55384615384615;4;18;37;2
10;20;2;10;1;0;11;7;26.9705882352941;0;0;0;0;2;18;15.2982184482184;1;15;26;1;36
10;21;10;0;1;0;0;0;392.911764705882;0;0;1;0;0;0;0;0;32;32;32;32
10;22;6;4;0;0;1;1;244.911764705882;0;0;0;0;0;0;0;0;34;34;34;33
10;23;6;4;0;0;3;3;214.911764705882;0;0;0;0;0;0;0;0;34;34;34;33
10;24;5;7;0;0;5;5;177.088235294118;0;0;0;0;0;118;0;1;38;14;35;37
10;25;4;9;0;0;6;6;25.1176470588235;0;0;0;0;0;176;0;0;38;5;36;37
10;26;3;10;0;0;7;7;22.9705882352941;0;0;0;0;0;22;0;1.84285714285714;38;25;36;5
10;27;1;9;1;0;5;5;96.9117647058823;0;0;1;0;6;104;0;0;8;14;36;35
10;28;4;7;1;0;10;9;45.0882352941176;0;0;2;0;0;122;-1;2;38;11;38;4
10;29;10;0;1;0;0;0;332.911764705882;0;0;0;0;0;0;0;0;34;34;34;33
10;30;10;0;0;0;0;0;514.911764705882;0;0;0;0;0;0;0;0;0;0;0;0
10;31;1;9;0;0;6;5;30.9117647058824;0;0;0;0;0;156;0;1;37;8;35;11
10;33;10;0;0;0;0;0;448.911764705882;0;0;0;0;0;0;0;0;0;0;0;0
10;35;1;9;2;0;15;11;18.2352941176471;0;0;0;0;3;239;0;-3.18181818181818;12;3;37;38
10;65;4;6;0;0;5;2;106.911764705882;0;0;0;0;0;60;3.33333333333333;0;36;18;2;35
10;68;3;10;3;0;16;15;11.2647058823529;0;0;0;0;16;46;0;6;9;21;37;2
10;146;10;0;0;0;0;0;190.911764705882;0;0;0;0;0;0;0;0;0;0;0;0
10;169;10;0;0;0;0;0;136.911764705882;0;0;0;0;0;0;0;0;0;0;0;0
10;194;10;0;0;0;0;0;58.9117647058824;0;0;0;0;0;0;0;0;0;0;0;0
10;199;10;0;0;0;0;0;29.9117647058824;0;0;0;0;0;0;0;0;0;0;0;0
10;234;10;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
11;2;10;0;4;0;0;0;468.5;0;0;8;0;0;0;0;0;32;32;32;32
11;3;0;10;1;0;3;3;357.473684210526;9;0;1;0;20;52;0;0.833333333333333;2;9;34;5
11;4;3;7;0;0;3;3;43.4736842105263;0;0;0;0;0;29;0;0;38;24;35;36
11;5;2;8;0;0;5;5;24.1052631578947;0;0;0;0;0;54;0;1;39;19;35;9
11;6;3;7;0;0;3;3;47.4736842105263;0;0;0;0;0;90;0;0.666666666666666;38;16;37;15
11;7;2;10;2;0;4;4;146.684210526316;15;0;0;0;16;182;0;1.11111111111111;6;9;35;6
11;8;2;10;0;0;5;5;42.0526315789474;0;0;0;0;0;132;0;1;40;13;37;37
11;9;2;8;1;0;3;2;66.4736842105263;0;0;0;0;5;46;0;0;10;21;37;37
11;10;10;0;1;0;0;0;385.473684210526;0;0;1;0;0;0;0;0;34;34;34;33
11;11;8;5;0;0;5;4;23.4210526315789;0;0;0;0;0;4;-2;0.888888888888888;39;27;38;12
11;12;0;10;0;0;3;3;125.473684210526;0;0;0;0;0;132;0;1;36;10;34;9
11;13;1;9;2;0;13;8;19.8421052631579;0;0;0;0;10;277;0.966666666666666;0.166666666666666;8;2;5;18
11;14;0;10;2;0;3;3;67.4736842105263;31;0;1;0;45;274;0;0.8;2;1;37;14
11;15;10;0;0;0;0;0;614.5;0;0;0;0;0;0;0;0;0;0;0;0
11;16;5;10;1;0;5;5;22.7222222222222;0;0;0;0;6;68;0;0.476190476190476;10;19;35;15
11;17;0;10;0;0;13;13;76.5;0;0;0;0;0;167;0;1.38333333333333;38;6;36;6
11;18;3;7;2;0;10;6;64.8333333333333;6;0;0;0;11;16;3.55;0.4;38;27;3;17
11;19;4;8;2;0;10;3;16.8333333333333;0;0;0;0;17;60;0.533333333333333;4.55384615384615;4;20;37;2
11;20;1;9;1;0;11;7;43.5;0;0;0;0;2;14;15.2982184482184;-0.583333333333333;15;26;1;36
11;21;10;0;1;0;0;0;451.5;0;0;1;0;0;0;0;0;32;32;32;32
11;22;6;7;0;0;2;2;51.0555555555556;0;0;0;0;0;100;0;0;39;34;35;36
11;23;6;4;0;0;3;3;273.5;0;0;0;0;0;0;0;0;34;34;34;33
11;24;3;7;0;0;5;5;46.5;0;0;0;0;0;118;0;-2;38;14;35;37
11;25;2;9;0;0;7;7;31.8333333333333;0;0;0;0;0;191;0;0.45;39;6;36;37
11;26;1;10;0;0;8;8;45.6666666666667;0;0;0;0;0;40;0;2.2095238095238;39;24;36;5
11;27;1;9;1;0;5;5;155.473684210526;0;0;1;0;6;104;0;0;8;14;36;35
11;28;3;8;1;0;11;10;41.2631578947368;0;0;2;0;0;122;-1;2.33333333333333;40;12;40;4
11;29;10;0;1;0;0;0;391.473684210526;0;0;0;0;0;0;0;0;34;34;34;33
11;30;10;0;0;0;0;0;573.473684210526;0;0;0;0;0;0;0;0;0;0;0;0
11;31;1;9;0;0;6;5;89.4736842105263;0;0;0;0;0;156;0;1;37;8;35;11
11;33;10;0;0;0;0;0;507.473684210526;0;0;0;0;0;0;0;0;0;0;0;0
11;35;1;9;2;0;16;11;23.0526315789474;0;0;0;0;5;239;0;-3.18181818181818;12;3;37;39
11;65;4;6;0;0;6;2;104.684210526316;0;0;0;0;0;75;3.48333333333333;0;39;18;3;36
11;68;3;10;3;0;19;18;17.7894736842105;0;0;0;0;16;67;0;5;6;21;35;3
11;132;19;403;1;1;0;3;0;0;0;0;1;3;6;6;24;0;2;0;0
11;146;10;0;0;0;0;0;249.473684210526;0;0;0;0;0;0;0;0;0;0;0;0
11;169;10;0;0;0;0;0;195.473684210526;0;0;0;0;0;0;0;0;0;0;0;0
11;194;10;0;0;0;0;0;117.473684210526;0;0;0;0;0;0;0;0;0;0;0;0
11;196;68;579;2;2;0;13;0;2;0;0.153846153846153;0.846153846153846;11;9;10;7;34;2;0;0
11;199;10;0;0;0;0;0;88.4736842105263;0;0;0;0;0;0;0;0;0;0;0;0
11;222;35;634;4;4;0;3;0;1;0;0.333333333333333;0.666666666666666;1;2;2;23;0;2;0;0
11;234;10;0;0;0;0;0;37.4736842105263;0;0;0;0;0;0;0;0;0;0;0;0
11;251;10;0;0;0;0;0;12.2;0;0;0;0;0;0;0;0;0;0;0;0
12;2;10;0;4;0;0;0;527.4;0;0;8;0;0;0;0;0;32;32;32;32
12;3;0;10;1;0;3;3;416.4;9;0;1;0;20;52;0;0.833333333333333;2;9;34;5
12;4;3;7;0;0;3;3;102.4;0;0;0;0;0;29;0;0;38;24;35;36
12;5;2;8;0;0;5;5;80.4;0;0;0;0;0;54;0;1;39;19;35;9
12;6;3;10;0;0;4;4;90.2666666666667;0;0;0;0;0;104;0;1.16666666666666;40;16;37;15
12;7;2;10;2;0;5;5;49.4;15;0;0;0;16;182;0;1.39682539682539;6;6;37;6
12;8;0;10;0;0;5;5;29.4;0;0;0;0;0;132;0;1;40;11;36;10
12;9;2;8;1;0;3;2;125.4;0;0;0;0;5;46;0;0;10;21;37;37
12;10;10;0;1;0;0;0;444.4;0;0;1;0;0;0;0;0;34;34;34;33
12;11;5;5;0;0;5;4;78.4;0;0;0;0;0;4;-2.33333333333333;0.888888888888888;39;27;38;10
12;12;0;10;0;0;3;3;184.4;0;0;0;0;0;132;0;1;36;10;34;9
12;13;1;10;2;0;14;9;20.2;0;0;0;0;10;277;0.966666666666666;0.416666666666666;8;2;5;18
12;14;0;10;2;0;3;3;126.4;31;0;1;0;45;274;0;0.8;2;1;37;14
12;15;10;0;0;0;0;0;673.4;0;0;0;0;0;0;0;0;0;0;0;0
12;16;0;10;1;0;6;5;31.0666666666667;0;0;0;0;6;68;0;0.476190476190476;10;19;36;15
12;17;0;10;0;0;13;13;135.4;0;0;0;0;0;167;0;1.38333333333333;38;6;36;6
12;18;5;10;2;0;12;8;15.2666666666667;16;0;0;0;11;16;3.55;2.06666666666666;7;27;2;18
12;19;2;8;3;0;11;3;23.2666666666667;0;0;0;0;17;60;-1.8;3.93479853479853;4;21;39;2
12;20;1;10;1;0;12;8;67.7333333333333;0;0;0;0;2;21;15.2982184482184;-0.583333333333333;15;26;1;37
12;21;10;0;1;0;0;0;510.4;0;0;1;0;0;0;0;0;32;32;32;32
12;22;3;7;0;0;2;2;78.4;0;0;0;0;0;100;0;0;39;14;35;36
12;23;6;4;0;0;3;3;332.4;0;0;0;0;0;0;0;0;34;34;34;33
12;24;3;8;0;0;6;6;73.9333333333333;0;0;0;0;0;118;0;-1.8;40;14;36;38
12;25;2;8;0;0;7;7;70.4;0;0;0;0;0;191;0;0.45;39;6;35;15
12;26;1;10;0;0;9;9;25.1333333333333;0;0;0;0;0;44;0;2.54285714285714;40;24;36;3
12;27;5;9;1;0;7;7;89.6;0;0;1;0;6;121;0;0;10;14;36;40
12;28;2;8;1;0;11;10;40.4;0;0;2;0;0;118;-3.66666666666666;2.33333333333333;40;12;40;3
12;29;10;0;1;0;0;0;450.4;0;0;0;0;0;0;0;0;34;34;34;33
12;30;10;0;0;0;0;0;632.4;0;0;0;0;0;0;0;0;0;0;0;0
12;31;1;9;0;0;6;5;148.4;0;0;0;0;0;156;0;1;37;8;35;11
12;33;10;0;0;0;0;0;566.4;0;0;0;0;0;0;0;0;0;0;0;0
12;35;1;9;3;0;16;11;29.6666666666667;0;0;1;0;5;265;0;-3.18181818181818;12;3;36;40
12;65;4;6;0;0;7;2;44.6;0;0;0;0;0;75;3.48333333333333;0;40;18;5;36
12;68;0;10;3;0;19;18;64.4;0;0;0;0;16;57;0;5;6;21;35;1
12;146;10;0;0;0;0;0;308.4;0;0;0;0;0;0;0;0;0;0;0;0
12;169;10;0;0;0;0;0;254.4;0;0;0;0;0;0;0;0;0;0;0;0
12;194;10;0;0;0;0;0;176.4;0;0;0;0;0;0;0;0;0;0;0;0
12;199;10;0;0;0;0;0;147.4;0;0;0;0;0;0;0;0;0;0;0;0
12;234;10;0;0;0;0;0;96.4;0;0;0;0;0;0;0;0;0;0;0;0
12;251;10;0;0;0;0;0;46.4;0;0;0;0;0;0;0;0;0;0;0;0
13;2;10;0;4;0;0;0;595.04;0;0;9;0;0;0;0;0;32;32;32;32
13;3;0;10;1;0;3;3;484.04;9;0;2;0;20;52;0;0.833333333333333;2;9;34;5
13;4;3;7;0;0;3;3;170.04;0;0;0;0;0;29;0;0;38;24;35;36
13;5;2;8;0;0;5;5;148.04;0;0;0;0;0;54;0;1;39;19;35;9
13;6;0;10;0;0;4;4;53.04;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
13;7;0;10;2;0;5;5;38.04;15;0;0;0;16;182;0;1.39682539682539;6;6;37;6
13;8;0;10;0;0;5;5;97.04;0;0;0;0;0;132;0;1;40;11;36;10
13;9;2;8;1;0;3;2;193.04;0;0;0;0;5;46;0;0;10;21;37;37
13;10;10;0;1;0;0;0;512.04;0;0;1;0;0;0;0;0;34;34;34;33
13;11;5;5;0;0;5;4;146.04;0;0;0;0;0;4;-2.33333333333333;0.888888888888888;39;27;38;10
13;12;0;10;0;0;3;3;252.04;0;0;0;0;0;132;0;1;36;10;34;9
13;13;0;10;3;0;14;9;41.32;0;0;0;0;10;281;0.966666666666666;0.416666666666666;8;2;7;17
13;14;0;10;2;0;3;3;194.04;31;0;1;0;45;274;0;0.8;2;1;37;14
13;15;10;0;0;0;0;0;741.04;0;0;0;0;0;0;0;0;0;0;0;0
13;16;7;10;1;0;8;7;48.88;0;0;0;0;8;66;3;0.476190476190476;10;20;36;38
13;17;3;10;0;0;17;17;80.8;0;0;0;0;0;167;0;5.09583333333333;41;16;38;6
13;18;0;10;2;0;13;8;40.24;16;0;0;0;11;16;3.55;2.06666666666666;7;27;2;6
13;19;2;8;3;0;11;3;40.04;0;0;1;0;17;60;-1.8;3.93479853479853;4;21;39;2
13;20;2;10;1;0;14;10;59.4;0;0;0;0;2;22;14.7410755910755;-0.583333333333333;15;26;1;38
13;21;10;0;1;0;0;0;578.04;0;0;1;0;0;0;0;0;32;32;32;32
13;22;3;7;0;0;2;2;146.04;0;0;0;0;0;100;0;0;39;14;35;36
13;23;6;4;0;0;3;3;400.04;0;0;0;0;0;0;0;0;34;34;34;33
13;24;2;8;0;0;6;6;55.04;0;0;0;0;0;114;0;-1.8;40;14;36;38
13;25;2;8;0;0;7;7;138.04;0;0;0;0;0;191;0;0.45;39;6;35;15
13;26;0;10;0;0;9;9;87.04;0;0;0;0;0;44;0;2.54285714285714;40;23;36;3
13;27;8;8;1;0;9;9;59.48;0;0;1;0;6;121;0;-2.5;11;14;37;41
13;28;2;10;1;0;14;13;41.24;0;0;2;0;0;119;-3.66666666666666;4.11111111111111;41;14;41;4
13;29;10;0;2;0;0;0;496.36;0;0;0;0;1;0;0;0;34;41;37;36
13;30;10;0;0;0;0;0;700.04;0;0;0;0;0;0;0;0;0;0;0;0
13;31;2;10;0;0;8;7;35.76;0;0;0;0;0;163;0;1;40;8;36;36
13;33;10;0;0;0;0;0;634.04;0;0;0;0;0;0;0;0;0;0;0;0
13;35;1;9;4;0;16;11;27.28;0;0;2;0;6;265;0;-3.18181818181818;12;3;36;40
13;65;4;7;0;0;9;3;13.68;0;0;0;0;0;70;0.983333333333333;0.111111111111111;41;18;8;36
13;68;3;10;3;0;23;22;36.88;0;0;0;0;16;82;0;5.33333333333333;6;21;36;1
13;146;10;0;0;0;0;0;376.04;0;0;0;0;0;0;0;0;0;0;0;0
13;169;10;0;0;0;0;0;322.04;0;0;0;0;0;0;0;0;0;0;0;0
13;194;10;0;0;0;0;0;244.04;0;0;0;0;0;0;0;0;0;0;0;0
13;199;10;0;0;0;0;0;215.04;0;0;0;0;0;0;0;0;0;0;0;0
13;234;10;0;0;0;0;0;164.04;0;0;0;0;0;0;0;0;0;0;0;0
13;251;10;0;0;0;0;0;114.04;0;0;0;0;0;0;0;0;0;0;0;0
13;281;10;0;0;0;0;0;21.5625;0;0;0;0;0;0;0;0;0;0;0;0
14;2;10;0;4;0;0;0;653.333333333333;0;0;9;0;0;0;0;0;32;32;32;32
14;3;0;10;1;0;3;3;542.333333333333;9;0;2;0;20;52;0;0.833333333333333;2;9;34;5
14;4;3;7;0;0;4;3;151;0;0;0;0;0;43;0;0;42;24;38;37
14;5;2;8;0;0;5;5;206.333333333333;0;0;0;0;0;54;0;1;39;19;35;9
14;6;0;10;0;0;4;4;111.333333333333;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
14;7;0;10;2;0;5;5;96.3333333333333;15;0;0;0;16;182;0;1.39682539682539;6;6;37;6
14;8;0;10;0;0;5;5;155.333333333333;0;0;0;0;0;132;0;1;40;11;36;10
14;9;2;8;1;0;3;2;251.333333333333;0;0;0;0;5;46;0;0;10;21;37;37
14;10;10;0;1;0;0;0;570.333333333333;0;0;1;0;0;0;0;0;34;34;34;33
14;11;5;5;0;0;6;4;61.8333333333333;0;0;0;0;0;25;1.4579365079365;0.888888888888888;41;27;38;12
14;12;0;10;0;0;3;3;310.333333333333;0;0;0;0;0;132;0;1;36;10;34;9
14;13;0;10;3;0;15;9;30.3333333333333;0;0;0;0;10;281;0.966666666666666;0.416666666666666;9;2;7;17
14;14;0;10;2;0;3;3;252.333333333333;31;0;1;0;45;274;0;0.8;2;1;37;14
14;15;10;0;0;0;0;0;799.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;16;2;8;1;0;8;7;47.3333333333333;0;0;0;0;8;64;3;-0.863095238095238;10;20;3;38
14;17;0;10;0;0;17;17;54.3333333333333;0;0;0;0;0;90;0;4.42916666666666;41;16;38;2
14;18;0;10;2;0;13;8;47.3333333333333;16;0;0;0;11;16;3.05;2.06666666666666;7;27;2;6
14;19;2;8;4;0;12;3;36.6666666666667;0;0;1;0;22;74;-1.38333333333333;3.93479853479853;5;21;40;4
14;20;0;10;1;0;14;10;32.3333333333333;0;0;0;0;2;22;14.5535755910755;-1.16111111111111;15;26;1;38
14;21;10;0;1;0;0;0;636.333333333333;0;0;1;0;0;0;0;0;32;32;32;32
14;22;3;7;0;0;2;2;204.333333333333;0;0;0;0;0;100;0;0;39;14;35;36
14;23;6;4;0;0;3;3;458.333333333333;0;0;0;0;0;0;0;0;34;34;34;33
14;24;2;8;0;0;6;6;113.333333333333;0;0;0;0;0;114;0;-1.8;40;14;36;38
14;25;2;8;0;0;7;7;196.333333333333;0;0;0;0;0;191;0;0.45;39;6;35;15
14;26;0;10;0;0;10;9;83.6666666666667;0;0;0;0;0;75;0;2.54285714285714;42;23;38;5
14;27;4;6;1;0;10;9;29.5833333333333;0;0;1;0;6;96;0;-4.5;11;14;38;42
14;28;1;10;1;0;16;15;23.6666666666667;0;0;2;0;0;99;-4.26666666666666;4.55228758169934;41;16;41;3
14;29;10;0;2;0;0;0;34.3333333333333;0;0;0;0;1;0;0;0;16;41;37;36
14;30;10;0;0;0;0;0;758.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;31;1;10;0;0;10;9;60.9166666666667;0;0;0;0;0;163;0;2.83333333333333;42;9;38;36
14;33;10;0;0;0;0;0;692.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;35;1;9;4;0;17;11;30.4166666666667;0;0;2;0;10;243;0;-3.18181818181818;9;3;37;40
14;65;3;7;0;0;9;3;54.3333333333333;0;0;0;0;0;70;0.816666666666666;0.111111111111111;41;18;8;18
14;68;0;10;3;0;23;22;71.3333333333333;0;0;0;0;16;64;0;4.58333333333333;6;21;36;1
14;146;10;0;0;0;0;0;434.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;169;10;0;0;0;0;0;380.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;194;10;0;0;0;0;0;302.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;199;10;0;0;0;0;0;273.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;234;10;0;0;0;0;0;222.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;251;10;0;0;0;0;0;172.333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;281;10;0;0;0;0;0;70.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0
14;303;10;0;0;0;0;0;18.1428571428571;0;0;0;0;0;0;0;0;0;0;0;0
15;2;10;0;4;0;0;0;711.4;0;0;10;0;0;0;0;0;32;32;32;32
15;3;0;10;1;1;3;3;453.76;9;0;2;0;67;213;0;0.833333333333333;2;9;37;14
15;4;3;8;0;0;5;4;54.4;0;0;0;0;0;58;1;0;42;22;38;37
15;5;2;8;0;0;5;5;264.4;0;0;0;0;0;54;0;1;39;19;35;9
15;6;0;10;0;0;4;4;169.4;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
15;7;0;10;2;0;5;5;154.4;15;0;0;0;16;182;0;1.39682539682539;6;6;37;6
15;8;0;10;0;0;5;5;213.4;0;0;0;0;0;132;0;1;40;11;36;10
15;9;2;10;1;0;4;3;256.76;0;0;0;0;5;56;0;0;12;22;39;37
15;10;10;0;1;0;0;0;628.4;0;0;1;0;0;0;0;0;34;34;34;33
15;11;5;5;1;0;6;4;44.7307692307692;0;0;0;0;0;25;2.33066378066378;0.888888888888888;42;25;5;13
15;12;0;10;0;0;3;3;368.769230769231;0;0;0;0;0;132;0;1;36;10;34;9
15;13;1;10;3;0;17;11;23.6538461538462;0;0;1;0;10;266;0.823809523809523;0.559523809523809;9;2;9;16
15;14;0;10;2;0;3;3;310.769230769231;31;0;1;0;45;274;0;0.8;2;1;37;14
15;15;10;0;0;0;0;0;857.769230769231;0;0;0;0;0;0;0;0;0;0;0;0
15;16;5;8;1;0;10;9;57.8846153846154;0;0;0;0;8;86;4.16666666666666;-0.340367965367965;10;20;3;38
15;17;3;10;0;0;21;21;49.4615384615385;0;0;0;0;0;92;0;4.42916666666666;42;17;38;4
15;18;0;10;2;0;13;8;105.769230769231;16;0;0;0;11;16;3.05;2.06666666666666;7;27;2;6
15;19;2;9;4;0;15;4;9.65384615384615;0;0;1;0;25;74;-1.24047619047619;3.93479853479853;5;20;40;4
15;20;2;10;1;0;18;13;12.36;0;0;0;0;2;21;14.4947520616638;-0.361111111111111;15;27;1;39
15;21;10;0;1;0;0;0;694.769230769231;0;0;1;0;0;0;0;0;32;32;32;32
15;22;3;7;0;0;2;2;262.4;0;0;0;0;0;100;0;0;39;14;35;36
15;23;6;4;0;0;3;3;516.769230769231;0;0;0;0;0;0;0;0;34;34;34;33
15;24;2;8;0;0;6;6;171.4;0;0;0;0;0;114;0;-1.8;40;14;36;38
15;25;2;10;0;0;9;8;97.44;0;0;0;0;0;198;0;0.45;42;6;38;17
15;26;0;10;0;0;10;9;55.4;0;0;0;0;0;75;0;2.54285714285714;42;18;38;5
15;27;4;8;1;0;11;10;25.4;0;0;1;0;6;96;1;-4.5;11;13;38;42
15;28;0;10;1;0;17;15;43.04;0;0;2;0;0;89;-4.26666666666666;3.99276377217553;42;16;42;3
15;29;10;0;2;0;0;0;92.4;0;0;0;0;1;0;0;0;16;41;37;36
15;30;10;0;0;0;0;0;816.4;0;0;0;0;0;0;0;0;0;0;0;0
15;31;0;10;0;0;11;9;19.16;0;0;0;0;0;146;0;2.83333333333333;42;9;38;5
15;33;10;0;0;0;0;0;750.4;0;0;0;0;0;0;0;0;0;0;0;0
15;35;1;9;4;0;17;11;84.4;0;0;2;0;10;243;0;-3.18181818181818;9;3;37;40
15;45;21;234;2;2;0;21;1;0;0.0476190476190476;0;0.952380952380952;20;13;25;6;21;2;0;0
15;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0
15;65;3;8;0;0;10;4;87;0;0;0;0;0;70;0.816666666666666;0.111111111111111;42;24;41;18
15;68;0;10;4;0;23;22;34.48;0;0;0;0;22;64;0;4.58333333333333;6;21;38;1
15;104;68;340;2;2;0;6;1;0;0.166666666666666;0;0.833333333333333;4;6;6;7;21;2;0;0
15;132;19;403;1;1;0;4;0;0;0;0;1;4;4;6;24;0;2;0;0
15;146;10;0;0;0;0;0;492.4;0;0;0;0;0;0;0;0;0;0;0;0
15;169;10;0;0;0;0;0;438.4;0;0;0;0;0;0;0;0;0;0;0;0
15;184;13;532;1;1;0;8;1;1;0.125;0.125;0.75;7;11;11;7;59;2;0;0
15;194;10;0;0;0;0;0;360.4;0;0;0;0;0;0;0;0;0;0;0;0
15;199;10;0;0;0;0;0;331.4;0;0;0;0;0;0;0;0;0;0;0;0
15;234;10;0;0;0;0;0;280.4;0;0;0;0;0;0;0;0;0;0;0;0
15;251;10;0;0;0;0;0;230.4;0;0;0;0;0;0;0;0;0;0;0;0
15;281;10;0;0;0;0;0;128.4;0;0;0;0;0;0;0;0;0;0;0;0
15;303;10;0;0;0;0;0;63.4;0;0;0;0;0;0;0;0;0;0;0;0
16;2;10;0;4;0;0;0;773.772727272727;0;0;11;0;0;0;0;0;32;32;32;32
16;3;0;10;1;1;3;3;51.7727272727273;9;0;2;0;67;213;0;0.833333333333333;1;4;37;14
16;4;2;8;0;0;6;4;32.9047619047619;0;0;0;0;0;58;1;0;42;22;6;37
16;5;2;10;0;0;6;6;101.857142857143;0;0;0;0;0;101;0;1;42;19;37;12
16;6;0;10;0;0;4;4;231.857142857143;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
16;7;2;10;2;0;6;6;145.181818181818;15;0;1;0;16;182;0;1.39682539682539;6;6;37;8
16;8;0;10;0;0;5;5;275.857142857143;0;0;0;0;0;132;0;1;40;11;36;10
16;9;0;10;1;0;5;3;28.2857142857143;0;0;0;0;5;68;-0.808694083694083;0;13;22;39;37
16;10;10;0;1;0;0;0;690.857142857143;0;0;1;0;0;0;0;0;34;34;34;33
16;11;5;5;1;0;6;4;53.8571428571429;0;0;0;0;0;25;2.33066378066378;0.888888888888888;42;25;5;13
16;12;0;10;0;0;3;3;430.857142857143;0;0;0;0;0;132;0;1;36;10;34;9
16;13;0;10;4;0;17;11;55.6666666666667;0;0;1;0;12;276;0.823809523809523;0.559523809523809;9;2;9;16
16;14;0;10;2;0;3;3;372.857142857143;31;0;1;0;45;274;0;0.8;2;1;37;14
16;15;10;0;0;0;0;0;919.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;16;2;10;1;0;12;11;20.7142857142857;0;0;0;0;8;86;4.16666666666666;-0.340367965367965;11;17;2;39
16;17;2;10;0;0;23;23;17.8095238095238;0;0;0;0;0;97;0;3.17916666666666;42;16;37;4
16;18;1;10;2;0;15;10;42.0952380952381;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;27;3;7
16;19;3;10;4;0;19;8;12.6190476190476;0;0;1;0;25;76;-1.24047619047619;3.93479853479853;4;23;40;3
16;20;0;10;1;0;19;13;42.8571428571429;0;0;0;0;2;12;14.4947520616638;-0.503535353535353;17;27;1;39
16;21;10;0;1;0;0;0;756.95;0;0;1;0;0;0;0;0;32;32;32;32
16;22;3;7;0;0;2;2;324.95;0;0;0;0;0;100;0;0;39;14;35;36
16;23;6;4;0;0;3;3;578.95;0;0;0;0;0;0;0;0;34;34;34;33
16;24;0;10;0;0;7;7;38.6190476190476;0;0;0;0;0;127;0;-1.8;42;11;37;40
16;25;0;10;0;0;10;8;24.4285714285714;0;0;0;0;0;204;0;0.45;42;5;37;17
16;26;0;10;0;0;10;9;117.857142857143;0;0;0;0;0;75;0;2.54285714285714;42;18;38;5
16;27;2;10;1;0;12;11;69.8571428571429;0;0;1;0;6;104;1;-4.5;12;13;9;42
16;28;0;10;1;0;17;15;56.8571428571429;0;0;2;0;0;89;-4.26666666666666;3.99276377217553;42;16;42;2
16;29;10;0;2;0;0;0;154.857142857143;0;0;0;0;1;0;0;0;16;41;37;36
16;30;10;0;0;0;0;0;878.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;31;0;10;1;0;11;9;29.5238095238095;0;0;0;0;0;162;0;2.83333333333333;42;9;38;5
16;33;10;0;0;0;0;0;812.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;35;1;9;5;0;17;11;57.0952380952381;0;0;2;0;11;261;0;-3.18181818181818;10;3;37;41
16;65;2;8;0;0;11;4;26.5238095238095;0;0;0;0;0;50;-1.51666666666666;0.111111111111111;42;24;41;18
