0	14.999247912763858	-2.043087048901598	250	250	500	19
1	17.713286697174745	-2.726194890285418	250	250	500	19
2	-4.81144666500196	17.386591627089068	250	250	500	16
3	-16.003733910778767	11.990758246519645	250	250	500	16
4	4.356917972529921	-1.473646147189086	250	250	500	15
5	-15.510853367281443	13.70505867088363	250	250	500	17
6	19.412577246533473	-18.228695302176966	250	250	500	22
7	-19.472650852205277	16	250	250	500	18
8	-4.981104369034714	-20.009216015003283	250	250	500	19
9	-7.018268287955549	17.26124868913381	250	250	500	16
10	4.663709390983073	18.67524793379932	250	250	500	19
11	-1.9512723283108822	-14.0438745926581	250	250	500	18
12	20.029749667067133	11.993676513057382	250	250	500	24
13	1.590710955942219	-14.48777168866531	250	250	500	18
14	3.0429218565770846	1.7290020630237664	250	250	500	15
15	-6.851846463289984	7.379266480935326	250	250	500	14
16	-9.042851120843231	-7.840077439851788	250	250	500	16
17	19.49939334944818	18.043797406808967	250	250	500	24
18	1.4800287236157037	-3.711671849397632	250	250	500	15
19	-15.419407068895978	-11.328808385921866	250	250	500	19
20	18.192776736321765	-17.11583194912041	250	250	500	22
21	-18.434465707333846	17.089571832428263	250	250	500	17
22	-19.991166978986147	14.97434704428883	250	250	500	17
23	16.716370706220694	8.114593673101943	250	250	500	21
24	-1.8119895333067184	19.507387373434526	250	250	500	17
25	12.955057833574811	2.1424523793983514	250	250	500	19
26	3.9908787474144423	-3.998718091548094	250	250	500	16
27	12.095348186333151	-19.146823331497682	250	250	500	22
28	0.39678749473222485	-11.010529113444962	250	250	500	17
29	-1.911133507509002	15.998448829603626	250	250	500	17
30	1.344158828915521	-8.888176017852896	250	250	500	19
31	-14.032057216251255	-18.045782449490932	250	250	500	19
32	-2.704903751714089	5.76944554277816	250	250	500	12
33	-13.500643406177481	10.257765626857996	250	250	500	16
34	-0.066638247890326	0.36597942298060926	250	250	500	14
35	2.4299873060750206	5.1315977995650695	250	250	500	14
36	-17.488141699376232	-10.50548552712933	250	250	500	18
37	-11.634353384858926	-15.7343421838788	250	250	500	18
38	16.018472998209578	14.986578581180975	250	250	500	22
39	-13.981136002923346	19.0108911337902	250	250	500	17
40	14.314585633930939	16.550725153951824	250	250	500	21
41	10.517403843855874	10.43415337454917	250	250	500	21
42	14.026183697121814	7.003679878649095	250	250	500	20
43	-10.767131689450439	13.045265014193001	250	250	500	15
44	-11.507105001981985	-0.683125626061539	250	250	500	15
45	-13.52704167935348	-5.644505898545141	250	250	500	16
46	13.752464917017871	3.809650774338786	250	250	500	20
47	4.113712834115429	-19.977896464151716	250	250	500	21
48	-5.765021892918707	-1.2191206297653763	250	250	500	14
49	-9.93709091197061	-9.97710296449247	250	250	500	17
50	-14.69937933969686	16.95109463243584	250	250	500	17
51	-2.764509634170574	-17.923484541868927	250	250	500	18
52	-19.239688684888336	-15.835893781704817	250	250	500	19
53	-10.029186219012074	-16.915237065266908	250	250	500	20
54	7.240559237565623	16.917168811874248	250	250	500	19
55	17.337960708238953	18	250	250	500	22
56	-8.915863520636115	10.924243173707776	250	250	500	14
57	11.356868253497055	-10.532737435055248	250	250	500	19
58	2.9656902088686707	-18.16141487640637	250	250	500	19
59	-2.8138890220049473	9.322353669733765	250	250	500	13
60	-9.019259782708358	-11.949826550678075	250	250	500	17
61	-13.39421020037545	-3.8489596391168406	250	250	500	16
62	14.717800163822366	-17.530740700415677	250	250	500	22
63	-4.417475529661115	1.8547603372031243	250	250	500	13
64	18	-20	250	250	500	22
65	-13.948429117966676	-12.015766800907473	250	250	500	18
66	1.3050991248729162	13.225786981258272	250	250	500	18
67	11.059127070412002	18.15444349930087	250	250	500	21
68	-6.339538149629492	-8.36219940490889	250	250	500	17
69	-5.312521040182256	2.853871836080657	250	250	500	12
70	14.263024207661203	-19.594978237987423	250	250	500	22
71	-13.024127999992762	17.013930307290828	250	250	500	17
72	16.003806687280644	-13.031002979956515	250	250	500	23
73	5.622861312282475	15.175862658269208	250	250	500	19
74	-11.000488184050285	-2.9906848934077574	250	250	500	15
75	14.54133537930646	-4.805308419429262	250	250	500	19
76	-17.448483233052436	-14.425967638675635	250	250	500	18
77	-20.12776454577897	18.554432077639643	250	250	500	18
78	-5.073645893900324	-14.417666619166406	250	250	500	17
79	16.0598883226399	-18.856442914747504	250	250	500	22
80	6.68847913551209	-9.811539597501415	250	250	500	18
81	2.8780699436902677	15.126262269470919	250	250	500	18
82	-7.810540838685275	-13.660722615686959	250	250	500	18
83	-8.147709724649507	15.921461346255738	250	250	500	17
84	-11.37059260270949	-18.457291241572722	250	250	500	20
85	-8.041429146469813	-6.4735373110087195	250	250	500	15
86	-18.040902355858975	-20.46751606677426	250	250	500	19
87	-16.04008775826165	-6.618590457745894	250	250	500	18
88	2.159641852204371	-6.772007806981708	250	250	500	16
89	-5.7243783101842665	8.877285317400824	250	250	500	14
90	-13.542696056710993	-18.673915311420817	250	250	500	19
91	-12.07234014167272	20.062884325767843	250	250	500	18
92	7.5047984401153345	15.309436277789619	250	250	500	19
93	-5.279213042953826	16.44683427359763	250	250	500	16
94	-8.03506546475594	-7.498540491388807	250	250	500	16
95	-2.296409912209602	-18.50734091671953	250	250	500	18
96	-9.034746402192278	15.24723349812072	250	250	500	15
97	-16.774727497744408	-15.817577924555534	250	250	500	18
98	8.364493761618842	-5.876470100924522	250	250	500	17
99	13.180930667426741	-3.7836968208770565	250	250	500	19
100	13.272186498662997	-13.966579700277965	250	250	500	21
101	-0.3861801757775144	1.3127568218455532	250	250	500	15
102	1.7589210141421265	3.5966914285317553	250	250	500	13
103	-7.0567269935928065	15.006965198999634	250	250	500	15
104	13.007579338868185	-20.217043867546373	250	250	500	22
105	-4.111294230485126	19.517931725706656	250	250	500	18
106	12.360108573781815	6.533882915915711	250	250	500	20
107	-5.812689003435147	19.423516029540462	250	250	500	16
