0	-1	348.0845825576717	null	null	-6.364422001698493	-4.415735347782628	null	person lefty		9.9	Turtle	false	1.0	1.0	up	true	false	12.490550790487731	false	0.0	51.880150699722705	5.374193112490637	0.0	0.0	NOBODY	0.0
1	-1	71.63194487416237	null	null	-11.381958371092978	2.209550014312318	null	person righty		9.9	Turtle	false	1.0	1.0	up	true	false	67.831871982661	false	0.0	50.45231545468676	4.607339698714459	0.0	0.0	NOBODY	0.0
2	-1	195.0437723958189	null	null	5.456794662378956	10.514093282308531	null	person lefty		9.9	Turtle	false	1.0	1.0	up	true	false	150.8408679179265	false	0.0	50.93817274864672	5.668392861283527	0.0	0.0	NOBODY	0.0
3	-1	38.04816581344812	null	null	-1.9689831991497022	-3.230533043111804	null	person righty		9.9	Turtle	false	1.0	1.0	up	true	false	39.268206795051185	false	0.0	49.70110346563106	5.569982067780107	0.0	0.0	NOBODY	0.0
4	-1	219.77947888431058	null	null	2.736273048812743	3.671198780055428	null	person righty		9.9	Turtle	false	1.0	1.0	up	true	false	77.39024508436852	false	0.0	55.24969231011012	5.867838314703759	0.0	0.0	NOBODY	0.0
5	-1	26.62052498307753	null	null	-2.554882548561387	-7.129528229861101	null	person righty		9.9	Turtle	false	1.0	1.0	up	true	false	121.61907543074362	false	0.0	51.561406510178486	5.350302481158013	0.0	0.0	NOBODY	0.0
6	-1	345.050867360786	null	null	7.139974390959648	2.309072866979676	null	person righty		9.9	Turtle	false	1.0	1.0	up	true	false	30.21675098995844	false	0.0	45.56777253949773	4.487666865023582	0.0	0.0	NOBODY	0.0
7	-1	21.302356829643713	null	null	-5.74895869785917	-11.690125247767064	null	person lefty		9.9	Turtle	false	1.0	1.0	up	true	false	35.48074566173504	true	0.0	59.54029162568311	4.994863246186699	0.0	0.0	turtle 240	0.0
8	-1	315.6642994423971	null	null	-0.2723972568092705	-4.054827890990811	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	54.853936301674686	4.804986878339749	0.0	0.0	NOBODY	0.0
9	-1	154.94120056502175	null	null	-1.0617846509632065	2.1274781139131558	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	52.191330131118114	5.3630603314966265	0.0	0.0	NOBODY	0.0
10	-1	196.0055229267856	null	null	7.500699483050587	4.212986856271897	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	53.292296285781525	5.8262683787465654	0.0	0.0	NOBODY	0.0
11	-1	203.5096143390071	null	null	12.306051497539132	-7.461122451911817	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	44.71319891763328	4.223704978912883	0.0	0.0	NOBODY	0.0
12	-1	157.08250195191056	null	null	4.087217247698693	3.832382335539428	null	person righty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	49.04506732001435	4.537688945598534	0.0	0.0	NOBODY	0.0
13	-1	77.28143506830304	null	null	0.7651161527411405	2.2293649673073856	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	52.79106246220903	4.8854214025613985	0.0	0.0	NOBODY	0.0
14	-1	204.43088139022973	null	null	-3.927721526588264	4.155563442234711	null	person righty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	53.012575038281135	5.155517520364998	0.0	0.0	NOBODY	0.0
15	-1	133.5565461142158	null	null	-10.477249818992409	-8.467577771130246	null	person righty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	63.19405551264314	5.1504633894368705	0.0	0.0	NOBODY	0.0
16	-1	20.959950693367034	null	null	-2.0669577018065186	10.214957893485856	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	54.674965498823155	4.826805319628875	0.0	0.0	NOBODY	0.0
17	-1	244.5506088811776	null	null	-9.028949988412274	-12.038943920874367	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	54.39645780748689	4.40742755170736	0.0	0.0	NOBODY	0.0
18	-1	40.31021536559956	null	null	-0.25623115364107973	-2.9829422496852995	null	person lefty		9.9	Turtle	false	1.0	1.0	up	false	false	0.0	false	0.0	53.88995719637592	5.031797187210815	0.0	0.0	NOBODY	0.0
