min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract
8;4;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[[4:4:1:7:7]:[4:4:1:8]];[[4:4:0:7:7]:[4:4:0:8]];[];[];4;10;0;4;0;3;0;23;0;0;3;0;8.0;0.0;3.5;0.0;1.0;8.0;1.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;5;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];5;7;3;3;0;3;2;19;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;6;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[[6:4:1:5:7]:[6:4:1:8]];[[6:4:3:5:7]:[6:4:2:8]];[];[];6;3;7;1;0;4;3;38;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;7;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];7;6;4;1;0;3;2;229;4;0;0;0;1.0;2.0;2.0;0.0;3.0;2.0;1.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;8;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];8;10;0;13;0;0;0;29;0;0;11;0;3.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;30;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[[30:30:1:8]];[[30:30:9:8]];[];[];30;0;10;1;0;2;2;28;9;0;0;0;0.0;0.0;0.0;1.5;8.0;8.0;8.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;2;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[[2:52:9:[42]:5]:[6:5:52:9]:[5:52:42:9]:[4:8:42:9:10:53:42:8:[[9:10:0]]]:[2:54:9:[1]:7]:[6:7:54:9]:[5:54:1:9]:[2:55:9:[42]:8]:[6:8:55:9]:[5:55:42:9]:[4:7:54:9:3:56:54:7:[[9:3:0]]]:[2:57:9:[55]:8]:[6:8:57:9]:[5:57:55:9]:[4:6:52:9:1:58:52:6:[[9:1:1]]]:[4:4:18:4:0:23:18:4:[[4:0:1]:[9:3:0]]]:[4:7:13:9:2:60:13:7:[[9:2:0]]]];2;10;0;0;0;0;0;589;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;3;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];3;9;1;1;0;3;3;180;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;4;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];4;7;3;4;0;4;1;9;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;5;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[[5:4:200:4:8]:[5:4:160:9]];[];5;7;3;4;0;3;2;50;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;6;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[[6:5:1:9]];[[6:5:1:9]];[[6:4:-50:9]];[];6;2;8;1;0;5;4;12;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;7;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[[7:7:1:5:8]:[7:7:1:9]:[7:8:1:4:8]:[7:8:1:9]];[[7:7:3:5:8]:[7:7:3:9]:[7:8:1:4:8]:[7:8:2:9]];[];[];7;1;9;2;0;5;4;19;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;8;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[[8:8:1:9]];[[8:8:10:9]];[];[];8;0;10;15;0;1;1;13;10;0;14;0;3.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;30;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;23;0;[];[];[];[];30;0;10;1;0;2;2;84;9;0;0;0;0.0;0.0;0.0;1.5;8.0;8.0;8.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;2;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[[4:30:54:10:0:61:54:30:[[10:0:1]]]:[4:8:42:9:10:53:42:8:[[9:10:0]:[10:0:0]]]:[4:30:1:10:0:63:1:30:[[10:0:1]]]];2;10;0;0;0;0;0;648;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;3;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];3;9;1;1;0;3;3;239;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;4;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];4;7;3;4;0;4;1;68;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;5;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];5;7;3;4;0;3;2;109;0;0;1;0;1.0;8.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;6;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[];[];6;2;8;1;0;5;4;71;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;7;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[];[];[[7:30:300:10]];[];7;1;9;2;0;5;4;59;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;8;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[[8:8:1:9:9]:[8:8:2:10]];[[8:8:10:9:9]:[8:8:10:10]];[];[];8;0;10;15;0;2;1;2;10;0;14;0;5.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;30;9;[2:3:4:5:6:7:8:30];46;44;28;1;0;26;0;[[30:7:1:10]:[30:root:1:10]];[[30:7:0:10]:[30:root:0:10]];[];[];30;0;10;1;0;4;2;50;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;2;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[[2:64:11:[29]:4]:[6:4:64:11]:[5:64:29:11]:[2:65:11:[42]:8]:[6:8:65:11]:[5:65:42:11]:[2:66:11:[42]:5]:[6:5:66:11]:[5:66:42:11]:[4:4:57:11:0:67:57:4:[[11:0:-1]]]:[4:4:65:11:1:68:65:4:[[11:1:1]]]:[4:8:66:11:0:69:66:8:[[11:0:0]]]];2;10;0;0;0;0;0;705;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;3;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];3;9;1;1;0;3;3;296;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;4;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[[4:8:1:11]];[[4:8:0:11]:[4:8:1:11]];[];[];4;6;4;5;0;6;2;7;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;5;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];5;7;3;5;0;3;2;19;0;0;1;0;2.0;14.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;6;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];6;2;8;1;0;5;4;128;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;7;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];7;1;9;2;0;5;4;116;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;8;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[[8:5:1:11]];[[8:5:0:11]];[];[];8;0;10;16;0;3;1;20;10;0;17;0;6.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;30;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;29;0;[];[];[];[];30;0;10;1;0;4;2;57;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;2;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[[4:30:45:12:0:70:45:30:[[12:0:0]]]:[4:5:42:12:0:71:42:5:[[12:0:-1]]]:[4:8:42:9:10:53:42:8:[[9:10:0]:[10:0:0]:[12:0:0]]]];2;10;0;0;0;0;0;762;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;3;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];3;9;1;1;0;3;3;353;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;4;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];4;6;4;5;0;6;2;64;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;5;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[[5:8:1:12]:[5:8:1:7:11]];[[5:8:0:12]:[5:8:0:7:11]];[];[];5;7;3;5;0;4;2;25;0;0;1;0;2.0;14.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;6;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];6;2;8;1;0;5;4;185;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;7;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];7;1;9;2;0;5;4;173;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;8;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[[8:8:2:10:11]:[8:8:3:12]];[[8:8:10:10:11]:[8:8:10:12]];[];[];8;0;10;16;0;4;1;57;10;0;17;0;6.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;30;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[[30:8:1:12]];[[30:8:0:12]];[];[];30;0;10;1;0;5;2;38;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;2;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[[4:4:42:13:0:73:42:4:[[13:0:-1]]]:[4:5:39:13:0:74:39:5:[[13:0:-1]]]:[4:7:42:13:0:75:42:7:[[13:0:1]]]:[1:76:13]:[2:77:13:[42]:8]:[6:8:77:13]:[5:77:42:13]:[4:7:77:13:1:78:77:7:[[13:1:1]]]];2;10;0;0;0;0;0;817;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;3;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];3;9;1;1;0;3;3;408;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;4;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[[4:8:1:11:12]:[4:8:1:13]];[[4:8:1:11:12]:[4:8:0:13]];[];[];4;6;4;5;0;7;2;35;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;5;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[[5:8:1:12:12]:[5:8:1:13]];[[5:8:0:12:12]:[5:8:0:13]];[];[];5;7;3;5;0;5;2;24;0;0;1;0;2.0;14.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;6;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];6;2;8;1;0;5;4;240;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;7;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[[7:8:1:9:12]:[7:8:1:13]];[[7:8:2:9:12]:[7:8:0:13]:[7:8:1:13]];[];[];7;0;10;2;0;7;5;23;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;8;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];8;0;10;17;0;4;1;10;10;0;18;0;6.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;30;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[[30:4:-66:9]];[];30;0;10;1;0;5;2;93;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;76;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[[76]];[[76]];[[76]];[];76;10;0;0;0;0;0;14;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;2;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[[4:5:77:14:0:79:77:5:[[14:0:-1]]]:[2:80:14:[42]:4]:[6:4:80:14]:[5:80:42:14]:[4:30:44:8:9:48:44:30:[[8:9:1]:[14:-1:0]]]:[4:30:80:14:1:82:80:30:[[14:1:0]]]:[4:4:80:14:1:83:80:4:[[14:1:1]]]:[4:5:44:14:1:84:44:5:[[14:1:1]]]:[2:85:14:[1]:8]:[6:8:85:14]:[5:85:1:14]:[2:86:14:[85]:8]:[6:8:86:14]:[5:86:85:14]];2;10;0;0;0;0;0;890;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];3;9;1;1;0;3;3;481;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;4;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[[4:4:1:8:13]:[4:4:1:14]];[[4:4:0:8:13]:[4:4:1:14]];[];[];4;5;5;6;0;8;3;23;9;0;3;0;9.0;0.0;3.5;4.5;1.0;9.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;5;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[[5:8:1:13:13]:[5:8:1:14]:[5:30:1:14]];[[5:8:0:13:13]:[5:8:0:14]:[5:30:1:14]];[];[];5;6;4;5;0;7;3;22;0;0;1;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;6;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];6;2;8;1;0;5;4;313;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;7;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[[7:5:200:5:13]:[7:5:300:14]];[];7;0;10;2;0;7;5;73;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;8;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];8;0;10;19;0;4;1;10;10;0;20;0;7.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
