Day;BuyType;Buyer;MoyHour;NbSeller;Somme de Qty;NbProd;MoyTransPrice;MoyFinPrice;MoyQualID;MoyStdPrice;MoyProdPrice;MoyAge;MoyQuality;MoyQty;MoyQualAdmId;MoyIDAdmin;MoyAdminPrice;Moysupply;MoyHour2;MoymargBuyer;MoyNewOffer;MoymargSeller;MoyVmargBuyer;MoyVmargSeller;Moydem2;Moysup2;Moysup/dem;Moyqty/dem;Moyqty/off;Somme de VmargBuyer;Somme de VmargSeller;Moydertrans
1;B;22;149.666666666667;3;19;3;16.2233333333333;22.6666666666667;0.333333333333333;16.2233333333333;16.2233333333333;1;0.302318;6.33333333333333;0;10333.3333333333;0;0;150;0.410283923333333;0;0;1.948470773;0;206.666666666667;214.333333333333;1.1;0.0303030303333333;0.0420030933333333;5.845412319;0;180
1;B;23;147.5;2;13;2;15.145;20;0;15.145;15.145;1;0.1271185;6.5;0;10500;0;0;150;0.320809841;0;0;2.1478378225;0;210;186;0.95;0.0302272725;0.055040006;4.295675645;0;230
1;B;24;175;1;10;1;16.07;24;0;16.07;16.08;1;0.253849;10;0;10000;0;0;180;0.493466086;0;-0.000621891;4.934660859;-0.006218905;200;271;1.4;0.05;0.036900369;4.934660859;-0.006218905;180
1;B;25;86;2;20;2;14.705;20;0.5;14.705;14.705;1;0.211573;10;0;10500;0;0;90;0.3604290465;0;0;3.604290463;0;210;186;0.95;0.0477272725;0.067955135;7.208580926;0;110
1;B;26;134;3;20;3;16.0766666666667;22.6666666666667;0.666666666666667;16.0766666666667;16.0766666666667;1;0.241937666666667;6.66666666666667;0;10666.6666666667;0;0;133.333333333333;0.408261256333333;0;0;2.51269976233333;0;213.333333333333;157.666666666667;0.8;0.031818182;0.0453034233333333;7.538099287;0;180
1;B;27;112;1;8;1;14.94;20;0;14.94;14.94;1;0.123843;8;0;11000;0;0;110;0.338688086;0;0;2.709504685;0;220;101;0.5;0.036363636;0.079207921;2.709504685;0;110
1;B;28;183;1;2;1;17.5;20;3;17.5;17.5;1;0.318267;2;0;11000;0;0;180;0.142857143;0;0;0.285714286;0;220;101;0.5;0.009090909;0.01980198;0.285714286;0;180
1;B;29;150;2;14;2;15.045;20;1.5;24.165;17.19;1;0.349724;7;0.5;10550;22.2472;82.5;150;0.331289869;82.5;-0.122433811;2.4716694965;-1.0523405205;215;327;1.55;0.033695652;0.0236721165;4.943338993;-2.104681041;190
1;B;30;110;2;20;2;15.37;22;0.5;15.37;15.37;1;0.2670035;10;0;10500;0;0;110;0.42855141;0;0;4.2855141015;0;210;186;0.95;0.0477272725;0.067955135;8.571028203;0;120
1;B;32;206;2;10;2;17.45;24;0.5;17.45;17.45;1;0.2745625;5;0;10000;0;0;205;0.3761553805;0;0;1.847654539;0;200;271;1.4;0.025;0.0184501845;3.695309078;0;210
1;B;33;192.5;2;20;2;16.425;20;1.5;16.425;16.425;1;0.2243305;10;0;10500;0;0;195;0.2228943695;0;0;2.228943695;0;210;186;0.95;0.0477272725;0.067955135;4.45788739;0;210
1;B;36;132;2;12;2;15.045;20;1;16.71;16.715;1;0.285725;6;0;10500;0;0;130;0.331289869;0;-0.0937675465;2.1912597655;-0.937675463;210;186;0.95;0.0295454545;0.0283511745;4.382519531;-1.875350926;160
1;B;37;164;3;20;3;16.7233333333333;24;0.666666666666667;16.7233333333333;16.7266666666667;1;0.245065333333333;6.66666666666667;0;10333.3333333333;0;0;163.333333333333;0.438414056666667;0;-0.000207297;3.04011975466667;-0.001243781;206.666666666667;214.333333333333;1.1;0.0318181816666667;0.0453034233333333;9.120359264;-0.003731343;220
1;B;38;79;1;10;1;14.47;20;1;14.47;14.47;1;0.299303;10;0;10000;0;0;80;0.382170007;0;0;3.821700069;0;200;271;1.4;0.05;0.036900369;3.821700069;0;80
1;B;39;136.75;4;20;4;15.0775;21;0.5;15.91;15.9125;1;0.218286;5;0;10250;0;0;137.5;0.39164579825;0;-0.04688377325;2.20934033175;-0.18753509275;205;228.5;1.175;0.02386363625;0.03397756775;8.837361327;-0.750140371;170
1;B;40;112.666666666667;3;20;3;15.1466666666667;21.3333333333333;0.666666666666667;15.1466666666667;15.1466666666667;1;0.225717333333333;6.66666666666667;0;10333.3333333333;0;0;110;0.40719776;0;0;2.982967203;0;206.666666666667;214.333333333333;1.1;0.0318181816666667;0.0453034233333333;8.948901609;0;160
1;N;41;109;1;10;1;31.6;36;6;31.6;17.02;0;0.811664;10;2;10200;46.1878;372;110;0.139240506;372;0.856639248;1.392405063;8.566392479;70;377;5.4;0.142857143;0.026525199;1.392405063;8.566392479;110
1;N;42;127;1;10;1;29.93;32;1;32.41;18.65;0;0.689482;10;2;10200;46.1878;372;130;0.069161377;372;0.604825737;0.691613765;6.048257373;70;377;5.4;0.142857143;0.026525199;0.691613765;6.048257373;130
1;N;44;120;2;10;2;30.07;32;2;30.07;16.995;0;0.6358255;5;1;10100;43.1556;176;120;0.06420664;176;0.769673986;0.340852146;3.9299610675;230;389;1.7;0.0217391305;0.0128534705;0.681704292;7.859922135;120
1;N;45;138.5;2;20;2;31.03;34;3.5;31.23;17.495;0;0.7201275;10;1.5;11150;44.97015;327.5;140;0.0948993075;327.5;0.7758432745;0.9489930765;7.758432745;150;452.5;3.85;0.093167702;0.0227322965;1.897986153;15.51686549;150
1;N;46;80.5;2;10;2;31.725;36;4.5;31.725;17.275;0;0.819226;5;2;10200;46.1878;372;80;0.1347693895;372;0.8367622935;0.660433599;4.1241806055;70;377;5.4;0.0714285715;0.0132625995;1.320867198;8.248361211;120
1;N;47;95.3333333333333;3;25;3;30.04;32;1.66666666666667;31.29;17.7766666666667;0.333333333333333;0.752311;8.33333333333333;1.33333333333333;11133.3333333333;44.8115666666667;273.333333333333;93.3333333333333;0.0653922603333333;273.333333333333;0.712838157666667;0.546359952666667;5.591723435;176.666666666667;429.333333333333;3.13333333333333;0.069358178;0.0195064743333333;1.639079858;16.775170305;100
1;N;48;76;2;20;2;29.83;32;2;29.83;15.845;0;0.64544;10;1;10600;43.825;170.5;75;0.072809336;170.5;0.8831158225;0.728093363;8.831158225;230;386;1.7;0.043478261;0.025908301;1.456186726;17.66231645;80
1;N;49;78;2;10;2;29.225;32;2;29.225;15.305;0;0.610514;5;1;10100;43.1556;176;80;0.095590506;176;0.921673754;0.5836690475;5.1347767055;230;389;1.7;0.0217391305;0.0128534705;1.167338095;10.269553411;110
1;N;50;134.5;2;6;2;30.195;32;1;31.435;17.91;0.5;0.647345;3;1.5;11150;44.97015;327.5;135;0.059859743;327.5;0.689425099;0.160975961;2.2374740215;150;452.5;3.85;0.018012422;0.0060611085;0.321951922;4.474948043;160
1;N;51;156;1;10;1;30.21;32;3;30.21;17.27;0;0.654675;10;1;10100;43.1556;176;160;0.059251903;176;0.749276202;0.592519033;7.492762015;230;389;1.7;0.043478261;0.025706941;0.592519033;7.492762015;160
1;N;52;83.25;4;30;4;30.8975;33;1.25;30.8975;16.9875;0.25;0.67928325;7.5;1.25;10875;44.817425;209.25;82.5;0.0680572845;209.25;0.818490799;0.492769773;6.14202233;185;376.75;2.425;0.07173913025;0.0235993945;1.971079092;24.56808932;90
1;N;53;46.3333333333333;3;30;3;31.4066666666667;33.3333333333333;2;31.4066666666667;17.45;0.333333333333333;0.700152333333333;10;1.33333333333333;11133.3333333333;45.3713666666667;220.333333333333;50;0.0609982126666667;220.333333333333;0.798735597333333;0.609982126666667;7.987355975;170;372.666666666667;2.66666666666667;0.095652174;0.0314658596666667;1.82994638;23.962067925;70
1;R;55;210.5;2;20;2;30.045;32;2.5;32.14;18.11;0;0.8527955;10;2;10200;46.1878;372;210;0.0650846675;372;0.661756322;0.6508466705;6.6175632195;70;377;5.4;0.142857143;0.026525199;1.301693341;13.235126439;260
1;R;56;194.5;4;28;4;32.14;36;4.5;32.21;18.235;0;0.88437875;7;2;10700;46.193875;373.5;195;0.12064059225;373.5;0.76843350875;0.840827426;5.35563819075;70.25;434.75;6.2;0.0995975855;0.01655207325;3.363309704;21.422552763;270
1;R;57;94.5;2;17;2;31.47;34;2;33.345;20.495;0;0.9999;8.5;2;11200;46.19995;375;95;0.080432562;375;0.535610045;0.682704;4.6923577605;70.5;492.5;7;0.120422535;0.0175075035;1.365408;9.384715521;120
1;R;60;114;1;2;1;33.6;36;2;33.6;18.01;0;0.855894;2;2;11200;49.206;202;110;0.071428571;202;0.865630205;0.142857143;1.731260411;50;201;4;0.04;0.009950249;0.142857143;1.731260411;110
1;R;61;229.5;2;10;2;30.21;32;3.5;31.155;17.65;0;0.675819;5;1.5;10150;44.6717;274;230;0.059251903;274;0.7124084835;0.296259517;3.451439263;150;383;3.55;0.061490683;0.0131807735;0.592519034;6.902878526;260
1;R;62;196.5;2;20;2;31.6;36;6;31.67;17.16;0;0.8281875;10;2;10200;46.1878;372;195;0.139240506;372;0.8416144215;1.392405063;8.4161442165;70;377;5.4;0.142857143;0.026525199;2.784810126;16.832288433;230
1;R;63;79;1;10;1;29.97;32;2;29.97;15.45;0;0.638694;10;1;11100;44.4944;165;80;0.067734401;165;0.939805825;0.677344011;9.398058252;230;383;1.7;0.043478261;0.026109661;0.677344011;9.398058252;80
1;R;64;236.5;2;10;2;30.185;32;3.5;31.13;17.6;0;0.668159;5;1.5;10150;44.6717;274;235;0.0601299305;274;0.7160464455;0.297137544;3.4182095075;150;383;3.55;0.0664596275;0.0132216865;0.594275088;6.836419015;260
1;R;66;169.4;5;35;5;30.256;32;1.2;30.484;16.586;0;0.640053;7;1.2;11520;44.38794;277.2;172;0.057714021;277.2;0.8595596626;0.4220306238;5.6598732016;198;468.8;2.8;0.0503105592;0.0160653848;2.110153119;28.299366008;260
1;T;68;103;1;10;1;31.58;36;4;31.58;16.99;0;0.838834;10;2;10200;46.1878;372;100;0.139962001;372;0.858740436;1.399620013;8.587404356;70;377;5.4;0.142857143;0.026525199;1.399620013;8.587404356;100
2;B;21;215;1;10;1;16.45;20;0;16.45;16.45;2;0.118431;10;0;21000;16.284;101;220;0.215805471;0;0;2.158054711;0;220;216;1;0.045454545;0.046296296;2.158054711;0;220
2;B;22;213;3;12;3;20.3133333333333;22.6666666666667;0;20.3133333333333;15.9266666666667;2;0.1645553;4;0;21666.6666666667;24.7042;126.333333333333;213.333333333333;0.126404732;4;0.279501563;0.4494721;1.51122721966667;206.666666666667;288;1.4;0.0196969696666667;0.0133744856666667;1.3484163;4.533681659;240
2;B;23;35;1;10;1;15.9;20;1;15.9;15.19;1;0.270492;10;0;20000;16.61;271;40;0.257861635;0;0.046741277;2.578616352;0.467412772;201;148;0.7;0.049751244;0.067567568;2.578616352;0.467412772;40
2;B;24;274;1;10;1;16.45;20;0;16.45;16.45;2;0.118431;10;0;21000;16.284;101;270;0.215805471;0;0;2.158054711;0;220;216;1;0.045454545;0.046296296;2.158054711;0;270
2;B;25;121;1;10;1;17.12;20;0;17.12;17.12;2;0.108688;10;0;21000;16.284;101;120;0.168224299;0;0;1.682242991;0;220;216;1;0.045454545;0.046296296;1.682242991;0;120
2;B;26;192;2;17;2;20.355;22;0;20.355;17.255;1.5;0.188538;8.5;0;21000;22.76215;205;195;0.0839571405;3;0.187764991;0.672904741;1.877649909;200.5;236;1.15;0.0424129355;0.0390807475;1.345809482;3.755299818;200
2;B;27;123.5;2;20;2;16.965;20;0.5;16.965;16.965;1.5;0.2497395;10;0;20500;16.447;186;125;0.1797094155;0;0;1.7970941525;0;210.5;182;0.85;0.0476028945;0.056931932;3.594188305;0;130
2;B;28;160;2;14;2;20.03;24;2;21.02;17.67;1.5;0.352752;7;0.5;20550;23.34535;245;165;0.2018402015;56;0.143223855;1.412881412;1.0025669855;225;248.5;1.1;0.0311264825;0.0286592195;2.825762824;2.005133971;200
2;B;29;230;1;10;1;16.45;20;0;16.45;16.45;2;0.118431;10;0;21000;16.284;101;230;0.215805471;0;0;2.158054711;0;220;216;1;0.045454545;0.046296296;2.158054711;0;230
2;B;30;120.2;5;30;5;17.938;21.6;0.6;18.23;16.588;1.2;0.20364312;6;0;20600;19.00566;210.6;120;0.2175347658;1.2;0.0860248698;1.6069447346;0.8634765056;204.6;196.8;0.94;0.0290411576;0.0289456124;8.034723673;4.317382528;140
2;B;32;231.5;4;20;4;18.595;21;1;22.655;16.845;1.5;0.22861175;5;0;20750;16.3655;143.5;230;0.13517585225;0;0.10246625525;0.55220633225;0.7305823485;215.25;199;0.925;0.0238014475;0.02846596625;2.208825329;2.922329394;240
2;B;33;164.333333333333;3;30;3;18.7733333333333;21.3333333333333;0;18.83;16.5166666666667;1.66666666666667;0.192660333333333;10;0;21000;20.6027666666667;170.333333333333;166.666666666667;0.142250475666667;2;0.150484207666667;1.422504756;1.504842078;207;229.333333333333;1.1;0.0484019296666667;0.0482426873333333;4.267514268;4.514526234;200
2;B;35;66.5;2;20;2;17.25;22;1;17.25;17.02;1.5;0.17922645;10;0;20500;16.447;186;65;0.273146;0;0.0146590185;2.7314600015;0.146590185;210.5;182;0.85;0.0476028945;0.056931932;5.462920003;0.29318037;70
2;B;36;154.5;2;20;2;20.885;24;0.5;21.275;16.19;1;0.309483;10;0.5;21550;23.2393;314.5;155;0.141339422;92;0.295387131;1.413394222;2.9538713065;225;635.5;2.8;0.044466403;0.0278874845;2.826788444;5.907742613;180
2;B;37;122;2;18;2;18.66;24;1;18.66;18.66;1.5;0.3206615;9;0;20500;16.447;186;125;0.30315339;0;0;2.4308760405;0;210.5;182;0.85;0.043272275;0.0533658655;4.861752081;0;130
2;B;38;99.3333333333333;3;30;3;20.4633333333333;25.3333333333333;1.33333333333333;20.5166666666667;15.17;0.333333333333333;0.403987;10;0.666666666666667;21066.6666666667;25.8705666666667;394;103.333333333333;0.241386825333333;106;0.349195223666667;2.41386825566667;3.491952237;220.333333333333;517;2.26666666666667;0.0455692553333333;0.0352606243333333;7.241604767;10.475856711;120
2;B;39;88;3;30;3;17.1766666666667;21.3333333333333;0.333333333333333;18.58;16.48;1.66666666666667;0.220475633333333;10;0;21000;20.6027666666667;170.333333333333;90;0.251184246333333;2;0.041268576;2.51184246566667;0.412685760333333;207;229.333333333333;1.1;0.0484019296666667;0.0482426873333333;7.535527397;1.238057281;100
2;B;40;100.25;4;24;4;19.2425;22;0.5;19.5325;15.835;1.25;0.238846475;6;0.25;20775;23.23535;266;100;0.1583732175;35;0.21152087125;0.58636083225;1.958734273;208;242;1.125;0.0283446895;0.02165671425;2.345443329;7.834937092;110
2;N;41;115.666666666667;3;27;3;24.5;32;2.33333333333333;24.8333333333333;17.54;0.666666666666667;0.698569666666667;9;1.66666666666667;21166.6666666667;32.1319333333333;368.666666666667;116.666666666667;0.303604371333333;248.333333333333;0.399996587;2.620949375;3.64893028666667;116.666666666667;580.666666666667;5.43333333333333;0.114492753666667;0.0198755393333333;7.862848125;10.94679086;140
2;N;42;152;5;30;5;24.222;32;2.6;24.422;16.582;0;0.7020964;6;1.6;21160;32.26924;338;152;0.3215121654;212.6;0.4657339318;1.9074661814;2.6794316486;126;482.8;4.86;0.0678757764;0.0134505022;9.537330907;13.397158243;160
2;N;43;99.3333333333333;3;30;3;23.6266666666667;32;4;23.6266666666667;15.0266666666667;0;0.708393333333333;10;1.66666666666667;21166.6666666667;32.2362333333333;399.333333333333;100;0.354659452333333;238.666666666667;0.579232672666667;3.54659452566667;5.79232672633333;116.666666666667;334.666666666667;4.46666666666667;0.128778468;0.0305046813333333;10.639783577;17.376980179;110
2;N;44;78.5;2;20;2;25.5;32;3;25.5;18.845;0.5;0.689922;10;1.5;21650;32.16895;364.5;80;0.2565733335;184;0.3534956275;2.5657333375;3.534956274;140;689.5;5.55;0.1217391305;0.0201714355;5.131466675;7.069912548;90
2;N;45;114.4;5;30;5;24.668;33.6;3.2;24.668;17.494;0;0.7704772;6;1.6;20960;31.85216;373.2;116;0.3611190928;251.2;0.4181795966;2.1464891006;2.5113353354;130;490.6;4.6;0.0647453416;0.013407931;10.732445503;12.556676677;120
2;N;46;81.5;4;30;4;24.3;33;3.25;24.3;16.3175;0;0.73454925;7.5;1.75;21175;32.29175;392.25;82.5;0.35735915775;278.75;0.501667001;2.733481497;3.3557648065;105;358.5;4.725;0.09012422375;0.020443053;10.933925988;13.423059226;90
2;N;47;37;3;20;3;24.0666666666667;32;1.66666666666667;24.15;17.39;0;0.675472333333333;6.66666666666667;1.33333333333333;21466.6666666667;30.92;508.333333333333;36.6666666666667;0.329756435333333;238.666666666667;0.384497896666667;2.17575555633333;2.553580733;176.666666666667;578.333333333333;3.83333333333333;0.052173913;0.018658217;6.527266669;7.660742199;50
2;N;48;37.25;4;30;4;24.155;33;2.25;24.325;17.3;0;0.76836125;7.5;1.5;20900;31.3576;439.25;37.5;0.36801468775;260.75;0.4016162425;2.78126310225;2.961699458;150;347.75;3.4;0.07981366475;0.020537599;11.125052409;11.846797832;90
2;N;49;108.25;4;30;4;24.5025;33;4.25;24.7575;16.8125;0;0.717784;7.5;1.75;21175;32.713;349.75;110;0.34662289125;225;0.47857112875;2.6478105415;3.1101221665;100;332;4.975;0.096583851;0.022878511;10.591242166;12.440488666;130
2;N;50;38;1;10;1;26.27;28;4;26.27;18.4;1;0.733233;10;2;21200;34.1433;201;40;0.065854587;184;0.427717391;0.65854587;4.277173913;50;324;6.5;0.2;0.030864198;0.65854587;4.277173913;40
2;N;51;172.25;4;30;4;24.5425;31;2.75;24.5425;17.71;0.5;0.61931025;7.5;1.25;21125;31.387925;375.25;172.5;0.262392357;153.5;0.40317728425;1.91854884925;2.817749347;185;502;3.45;0.04826086975;0.01866323;7.674195397;11.270997388;180
2;N;52;19;1;9;1;25.11;32;2;25.11;18.08;0;0.765159;9;2;22200;32.1587;608;20;0.274392672;420;0.388827434;2.46953405;3.499446903;70;399;5.7;0.128571429;0.022556391;2.46953405;3.499446903;20
2;N;53;21.3333333333333;3;30;3;29.2433333333333;33.3333333333333;2.66666666666667;30.5566666666667;17.97;0;0.770058666666667;10;2;21200;32.7866333333333;395.333333333333;23.3333333333333;0.151056533333333;327;0.625613204;1.51056533433333;6.256132038;63.3333333333333;362;5.8;0.161904762;0.0278250213333333;4.531696003;18.768396114;30
2;R;54;142.5;4;40;4;24.535;31;2.25;24.535;17.38;0;0.70390825;10;1.5;20900;31.700625;373.75;145;0.26219782975;214.25;0.412836821;2.621978295;4.1283682105;145;505.75;4.375;0.10745341625;0.02586956725;10.48791318;16.513472842;200
2;R;55;109.5;4;30;4;26.5;34;2.75;26.06;17.64;0;0.78840725;7.5;2;20950;32.60445;390.75;110;0.294296277;339.5;0.5051921585;2.61493214825;3.418174239;65;362.25;5.65;0.1214285715;0.02086876625;10.459728593;13.672696956;150
2;R;57;59.3333333333333;3;30;3;24.22;30.6666666666667;2.33333333333333;25.5766666666667;17.1966666666667;0.333333333333333;0.597194;10;1;21100;26.2831333333333;366;60;0.317332245333333;177.333333333333;0.384064360333333;3.173322454;3.84064360133333;173.333333333333;298.666666666667;2.63333333333333;0.0772633163333333;0.035648714;9.519967362;11.521930804;90
2;R;58;208.666666666667;3;11;3;23.1066666666667;28;1.66666666666667;23.7266666666667;16.6466666666667;0.333333333333333;0.559723333333333;3.66666666666667;1.33333333333333;21466.6666666667;30.8157;477.666666666667;210;0.212173733333333;248.333333333333;0.391377392333333;0.818290927333333;1.531497207;176.666666666667;824.333333333333;4.8;0.019254658;0.004077831;2.454872782;4.594491621;270
2;R;59;229.666666666667;3;27;3;24.21;29.3333333333333;2.33333333333333;25.1966666666667;18.2733333333333;0.666666666666667;0.675661333333333;9;1.66666666666667;21166.6666666667;32.1319333333333;368.666666666667;230;0.211112354666667;248.333333333333;0.327284702333333;1.88082750766667;2.81814903633333;116.666666666667;580.666666666667;5.43333333333333;0.108778468;0.01954394;5.642482523;8.454447109;280
2;R;61;189;1;10;1;24.51;36;2;24.51;16.88;0;0.812922;10;2;22200;32.1587;608;190;0.46878825;420;0.452014218;4.687882497;4.52014218;70;399;5.7;0.142857143;0.025062657;4.687882497;4.52014218;190
2;R;62;209.5;2;20;2;24.715;34;3;26.275;19.41;0;0.781034;10;2;21700;33.151;404.5;210;0.374501966;302;0.275382025;3.745019659;2.753820253;60;361.5;6.1;0.1714285715;0.0279634275;7.490039318;5.507640506;220
2;R;63;75.25;4;30;4;23.355;29;0.75;23.3775;16.365;0.5;0.50953675;7.5;1;21350;30.40075;457;77.5;0.2416765455;153.5;0.430498989;1.852166844;3.119873889;230;684.75;2.975;0.03260869575;0.0184503735;7.408667376;12.479495556;110
2;R;64;197.5;2;15;2;24.56;32;4;24.56;18.63;0.5;0.61506;7.5;1;21600;30.50085;455.5;200;0.3051828005;159;0.3246422385;2.4243846915;2.6054597135;230;701.5;3.05;0.0326086955;0.0119232445;4.848769383;5.210919427;200
2;R;65;136.5;8;40;8;23.5925;28.5;2.375;24.26125;17.3525;0.5;0.597763875;5;1.375;21262.5;31.180525;432;137.5;0.20879734525;223.25;0.366878647375;0.970873587375;1.927474989;167.5;693.875;4.5625;0.046242236;0.012192896125;7.766988699;15.419799912;230
2;R;66;161.25;4;30;4;24.3275;32;3.25;24.6925;17.255;0;0.69821;7.5;1.75;21425;32.138625;428.5;162.5;0.31706246725;291.25;0.42093271475;2.27128555225;3.1789496645;105;535.25;5.5;0.1189440995;0.02047916625;9.085142209;12.715798658;230
2;T;68;141.5;2;20;2;17.55;20;0;19.28;15.965;2;0.08140235;10;0;21500;22.59915;120;145;0.1457917125;3;0.1009981725;1.457917127;1.0099817275;210;270;1.3;0.0477272725;0.038580247;2.915834254;2.019963455;150
2;T;69;188;2;20;2;22.455;26;1;22.455;15.055;1;0.3317715;10;0.5;21550;29.8607;261;190;0.15648707;70;0.4914816695;1.564870698;4.9148166975;215;336;1.55;0.0467391305;0.029799915;3.129741396;9.829633395;210
2;T;70;150;2;20;2;23.225;30;1.5;23.87;17.245;1;0.5843155;10;1;21600;30.50085;455.5;150;0.2904365025;159;0.3491938625;2.9043650255;3.491938622;230;701.5;3.05;0.043478261;0.0191071525;5.808730051;6.983877244;180
3;B;21;135.5;2;18;2;18.895;20;0.5;18.895;15.835;1.5;0.2108865;9;0;30500;21.9624;182;140;0.0585434175;0;0.1997142585;0.518767507;1.7137750325;210;168.5;0.85;0.0427272725;0.0555835915;1.037535014;3.427550065;190
3;B;22;177;1;10;1;19.75;24;0;20.37;17.97;2;0.228591;10;0;32000;22.7873;324;180;0.215189873;0;0.099053979;2.151898734;0.990539789;200;650;3.3;0.05;0.015384615;2.151898734;0.990539789;180
3;B;23;85.2;5;30;5;18.508;20;0;19.232;16.368;2;0.12299001;6;0;31200;22.10404;245.6;86;0.0813256362;0;0.13208535;0.491203858;0.799400882;208;356;1.8;0.029090909;0.0273722154;2.45601929;3.99700441;170
3;B;24;110.333333333333;3;20;3;19.9633333333333;22.6666666666667;0;20.0366666666667;16.8933333333333;1.33333333333333;0.243569766666667;6.66666666666667;0.333333333333333;30366.6666666667;23.1922666666667;215;110;0.133958448;52.6666666666667;0.181810755;0.755558228;1.31028704;216.666666666667;216.666666666667;1.03333333333333;0.02986166;0.034612901;2.266674684;3.93086112;200
3;B;25;111.25;4;30;4;18.5725;20;0.5;19.1125;16.2975;2;0.152723575;7.5;0;31000;21.933225;226;112.5;0.07717691125;0;0.1474010665;0.55876146875;1.11310998125;210;282.5;1.425;0.0363636365;0.03421526925;2.235045875;4.452439925;150
3;B;26;235;1;10;1;21.27;24;2;21.27;18.25;3;0.367219;10;1;32100;24.2976;1055;240;0.128349788;265;0.165479452;1.283497884;1.654794521;230;850;3.7;0.043478261;0.011764706;1.283497884;1.654794521;240
3;B;27;110.25;4;30;4;18.55;20;0.75;20.5425;17.3875;2;0.2193002;7.5;0.25;31275;23.06185;286.25;112.5;0.07843860375;39.5;0.067839342;0.61500659175;0.46112834375;212.5;439;2.175;0.0347332015;0.029315892;2.460026367;1.844513375;170
3;B;28;159;3;13;3;19.65;22.6666666666667;1.66666666666667;25.7566666666667;18.8633333333333;1.66666666666667;0.435321666666667;4.33333333333333;1;31100;25.4601333333333;345;160;0.146964982333333;158;0.05840711;1.15419965466667;0.653374549333333;166.666666666667;442;3.3;0.0524016563333333;0.011165863;3.462598964;1.960123648;210
3;B;29;119.666666666667;3;20;3;18.4366666666667;21.3333333333333;0.333333333333333;19.51;16.5366666666667;2;0.178243833333333;6.66666666666667;0;31333.3333333333;21.6096333333333;252;120;0.155252414666667;0;0.118917116;1.19558665733333;0.741084075666667;213.333333333333;312;1.56666666666667;0.0318181816666667;0.0284382283333333;3.586759972;2.223252227;170
3;B;30;69;3;22;3;19.6666666666667;22.6666666666667;1.33333333333333;20.6033333333333;16.3233333333333;0.666666666666667;0.337553566666667;7.33333333333333;0.333333333333333;31033.3333333333;23.5413;273.333333333333;70;0.151246465;37;0.204406952666667;1.348274983;1.56089293266667;210;384;1.86666666666667;0.0344927536666667;0.0193871416666667;4.044824949;4.682678798;90
3;B;31;176.75;4;30;4;19.3575;22;1.25;21.235;18.4425;1.75;0.33769025;7.5;0.5;31300;24.0398;319.25;177.5;0.13464187325;67.25;0.06406839575;0.8200689325;0.20465325675;215;480.25;2.325;0.0342391305;0.01995025725;3.28027573;0.818613027;190
3;B;32;220.5;2;17;2;19.46;22;0.5;20.13;17.015;1.5;0.2106334;8.5;0;30500;21.9624;182;220;0.1283951245;0;0.143407457;1.191594556;1.24791705;210;168.5;0.85;0.040909091;0.0502487205;2.383189112;2.4958341;260
3;B;34;155;1;5;1;18.66;20;1;18.66;14.43;1;0.185744;5;0;30000;22.904;148;160;0.071811361;0;0.293139293;0.359056806;1.465696466;200;194;1;0.025;0.025773196;0.359056806;1.465696466;160
3;B;35;107;2;20;2;19.735;22;0.5;19.83;15.75;1;0.2316285;10;0.5;30550;23.9183;248;105;0.112551524;55.5;0.254648693;1.1255152395;2.5464869315;215;251;1.15;0.0467391305;0.042006962;2.251030479;5.092973863;140
3;B;36;168.25;4;30;4;19.025;22;1;21.26;18.5525;1.25;0.348677475;7.5;0.75;31075;23.97575;475;170;0.15426166475;133.5;0.037248216;1.4096336765;0.39329359275;227.5;403.5;1.775;0.03285573125;0.02372809725;5.638534706;1.573174371;180
3;B;37;43.3333333333333;3;30;3;20.0133333333333;22.6666666666667;1;20.88;17.31;1.33333333333333;0.383358633333333;10;0.666666666666667;31066.6666666667;24.4573;317.666666666667;43.3333333333333;0.130666929666667;89.6666666666667;0.158819501333333;1.30666929666667;1.58819501166667;220;423.666666666667;2;0.045652174;0.026600343;3.92000789;4.764585035;60
3;B;38;157;2;20;2;21.655;28;2.5;25.65;17.71;0;0.625142;10;1.5;31650;25.8829;689.5;155;0.293088373;259;0.2244804715;2.930883729;2.244804717;139.5;602;5.45;0.123779947;0.020006647;5.861767458;4.489609434;210
3;B;39;64.3333333333333;3;20;3;18.6466666666667;20;0;19.33;15.81;1.66666666666667;0.197007333333333;6.66666666666667;0;30666.6666666667;22.8651;206.666666666667;66.6666666666667;0.072636999;0;0.182864694333333;0.470453326666667;0.965008247666667;200;346;1.76666666666667;0.0333333333333333;0.0223103356666667;1.41135998;2.895024743;100
3;B;40;61;2;20;2;19.01;22;0.5;19.145;15.46;1;0.209681;10;0;31000;22.84565;236;60;0.155807604;0;0.232175958;1.5580760385;2.321759577;200;422;2.15;0.05;0.0334655035;3.116152077;4.643519154;80
3;N;41;114;1;10;1;20.71;28;2;20.71;17.14;1;0.409527;10;1;32100;24.2976;1055;110;0.352003863;265;0.208284714;3.520038629;2.082847141;230;850;3.7;0.043478261;0.011764706;3.520038629;2.082847141;110
3;N;42;129.75;4;30;4;22.0625;32;3.25;22.1;17.0175;0;0.67971325;7.5;1.5;31400;26.180975;699.25;130;0.45299360675;286.5;0.2971257185;3.3965073605;2.1522968105;144.75;605.5;4.975;0.09760425925;0.01679680175;13.586029442;8.609187242;170
