type;time;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;
logp;39;6;60;0;0;2;0;0;4;10;0;0;0;0;0;10;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;information (id=9): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;39;6;60;0;0;2;0;0;5;10;0;0;0;0;0;10;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;information (id=9): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;39;6;60;0;0;2;0;0;7;10;0;0;0;0;0;7;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;information (id=9): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;39;6;60;0;0;2;0;0;8;10;0;0;0;0;0;5;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;information (id=9): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
item;73;13;130;0;0;3;0;0;2;10;0;0;3;0;0;34;0;0;0;0;0.0;0.0;0.0;0.0;13.0;13.0;13.0;13.0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logi;73;13;130;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;15;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;2;10;0;0;3;0;0;34;0;0;0;0;0.0;0.0;0.0;0.0;13.0;13.0;13.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;3;10;0;0;0;0;0;49;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;4;10;0;0;0;0;0;44;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;5;10;0;0;0;0;0;44;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;7;10;0;0;0;0;0;41;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;8;10;0;0;0;0;0;39;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;10;10;0;0;0;0;0;31;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;11;10;0;0;0;0;0;31;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;12;10;0;0;0;0;0;26;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;13;10;0;0;0;0;0;26;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;14;10;0;0;0;0;0;25;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;15;10;0;0;0;0;0;4;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;73;13;130;0;0;3;0;0;16;10;0;0;0;0;0;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;recrutement (id=17): null by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
idea;220;17;170;0;1;3;0;0;2;10;0;1;3;0;0;147;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;22;2;220;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;2;0;0;0;0;0;0;0;0;0;1056500001;1056500001;0.0;0.0;0.0;5.282500005E8;false;0;0;0;0;0;0;0;0;0;test d'idée (id=22) items: { }, parents: { 1 } by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logi;220;17;170;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;15;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;test d'idée (id=22) items: { }, parents: { 1 } by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logi;220;17;170;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;22;2;220;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;2;0;0;0;0;0;0;0;0;0;1056500001;1056500001;0.0;0.0;0.0;5.282500005E8;false;0;0;0;0;0;0;0;0;0;test d'idée (id=22) items: { }, parents: { 1 } by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;220;17;170;0;1;3;0;0;2;10;0;1;3;0;0;147;0;0;0;0;0.0;0.0;0.0;0.0;17.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;test d'idée (id=22) items: { }, parents: { 1 } by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
logp;220;17;170;0;1;3;0;0;3;10;0;0;0;0;0;196;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;test d'idée (id=22) items: { }, parents: { 1 } by yssoufa (id=2) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 }
