0	-1	219.0	5.052279659143007	4.37094858212452	circle		9.9	Turtle	false	1.0	1.0	up
1	-1	179.0	6.034535577219303	2.9725480455826325	circle		9.9	Turtle	false	1.0	1.0	up
2	-1	330.0	3.102838161236391	-5.663436470854143	circle		9.9	Turtle	false	1.0	1.0	up
3	-1	300.0	-1.3157000481228431	7.805226113310524	circle		9.9	Turtle	false	1.0	1.0	up
4	-1	69.0	-6.002069185859275	-5.018018237247123	circle		9.9	Turtle	false	1.0	1.0	up
5	-1	225.0	7.6749398885408056	-5.555592420262867	circle		9.9	Turtle	false	1.0	1.0	up
6	-1	217.0	-10.074621394445952	-4.736436218188783	circle		9.9	Turtle	false	1.0	1.0	up
7	-1	276.0	5.1005196894478955	-4.173309855408037	circle		9.9	Turtle	false	1.0	1.0	up
8	-1	51.0	9.69225623007317	1.2196221092543849	circle		9.9	Turtle	false	1.0	1.0	up
9	-1	287.0	-11.275402444219381	-1.0133152078479504	circle		9.9	Turtle	false	1.0	1.0	up
10	-1	198.0	-9.005279874371725	1.3323298814538505	circle		9.9	Turtle	false	1.0	1.0	up
11	-1	42.0	2.9489697339359062	-5.251603127840211	circle		9.9	Turtle	false	1.0	1.0	up
12	-1	262.0	0.2875158462086408	7.761819694623064	circle		9.9	Turtle	false	1.0	1.0	up
13	-1	171.0	4.8824757914332935	-7.7949159755083555	circle		9.9	Turtle	false	1.0	1.0	up
14	-1	132.0	-1.4491769927451048	0.5422730413070685	circle		9.9	Turtle	false	1.0	1.0	up
15	-1	14.0	4.0639729962901185	-6.8135364083021575	circle		9.9	Turtle	false	1.0	1.0	up
16	-1	342.0	-0.6507428862968829	9.789648778911777	circle		9.9	Turtle	false	1.0	1.0	up
17	-1	129.0	6.849212886429566	-1.7321084316829203	circle		9.9	Turtle	false	1.0	1.0	up
18	-1	240.0	-1.8718635929355636	4.175161111365634	circle		9.9	Turtle	false	1.0	1.0	up
19	-1	241.0	-7.272056370109043	-6.076404089768845	circle		9.9	Turtle	false	1.0	1.0	up
20	-1	226.0	6.883599936141798	-1.6444151092267556	circle		9.9	Turtle	false	1.0	1.0	up
21	-1	78.0	9.12894608860024	-0.6841097745733804	circle		9.9	Turtle	false	1.0	1.0	up
22	-1	1.0	10.886720826031315	-2.3145725739852407	circle		9.9	Turtle	false	1.0	1.0	up
23	-1	268.0	2.111419364313301	-5.049009345706485	circle		9.9	Turtle	false	1.0	1.0	up
24	-1	158.0	1.953205466521688	-10.48403915402781	circle		9.9	Turtle	false	1.0	1.0	up
25	-1	140.0	-3.357393323648127	3.783778931814197	circle		9.9	Turtle	false	1.0	1.0	up
26	-1	220.0	-8.721690769633605	-0.7696358807977246	circle		9.9	Turtle	false	1.0	1.0	up
27	-1	343.0	7.364858214939847	5.965209785017895	circle		9.9	Turtle	false	1.0	1.0	up
28	-1	90.0	-4.950674153447083	-0.317617741804056	circle		9.9	Turtle	false	1.0	1.0	up
29	-1	343.0	1.0390532324782957	-7.160912711116234	circle		9.9	Turtle	false	1.0	1.0	up
30	-1	317.0	-11.438469484602015	0.9103105482956457	circle		9.9	Turtle	false	1.0	1.0	up
