40045		D	4	H	61	Trans	From	17	To	45	Pr	0	Qual	7	FinPrice	36	Price	22.72	StdPrice	22.95	BuyPrice	19.14	Age	0	Qty	10	Qual	0.980324	2	40200	26.7721	60	368	368	0.584507042	0.187042842	5.845070423	1.870428422	70	390	5.6	0.142857143	0.025641026	N	XP4	40245	60	0.0	0.0
40050		D	4	H	63	Trans	From	18	To	50	Pr	1	Qual	7	FinPrice	28	Price	26.39	StdPrice	27.76	BuyPrice	16.33	Age	0	Qty	10	Qual	0.774983	2	41200	24.9478	60	354	287	0.061007958	0.616044091	0.610079576	6.160440906	50	384	7.7	0.2	0.026041667	N	XP4	41250	70	0.0	0.0
40045		D	4	H	63	Trans	From	4	To	45	Pr	2	Qual	2	FinPrice	32	Price	21.02	StdPrice	21.24	BuyPrice	19.6	Age	1	Qty	10	Qual	0.647617	1	42100	22.8917	60	850	264	0.522359657	0.07244898	5.223596575	0.724489796	227	710	3.1	0.044052863	0.014084507	N	XP4	42145	60	0.0	0.0
40024		D	4	H	65	Trans	From	4	To	24	Pr	0	Qual	1	FinPrice	24	Price	19.81	StdPrice	19.81	BuyPrice	15.81	Age	1	Qty	10	Qual	0.272103	0	40000	23.82	70	194	0	0.211509339	0.253004428	2.115093387	2.530044276	200	163	0.8	0.05	0.061349693	B	XP4	40024	250	0.0	0.0
40030		D	4	H	65	Trans	From	2	To	30	Pr	2	Qual	1	FinPrice	24	Price	19.85	StdPrice	20.06	BuyPrice	18.96	Age	3	Qty	10	Qual	0.223512	0	42000	21.1797	70	650	0	0.20906801	0.046940928	2.090680101	0.469409283	200	577	2.9	0.05	0.017331023	B	XP4	42030	70	0.0	0.0
40041		D	4	H	65	Trans	From	17	To	41	Pr	0	Qual	7	FinPrice	36	Price	22.95	StdPrice	22.95	BuyPrice	19.14	Age	0	Qty	10	Qual	0.980324	2	40200	26.7721	70	368	368	0.568627451	0.199059561	5.68627451	1.990595611	70	390	5.6	0.142857143	0.025641026	N	XP4	40241	160	0.0	0.0
40050		D	4	H	67	Trans	From	14	To	50	Pr	2	Qual	4	FinPrice	32	Price	21.84	StdPrice	22.07	BuyPrice	19.43	Age	1	Qty	10	Qual	0.777085	2	42200	24.7211	70	441	388	0.465201465	0.124034997	4.652014652	1.240349974	70	496	7.1	0.142857143	0.02016129	N	XP4	42250	70	0.0	0.0
40044		D	4	H	68	Trans	From	2	To	44	Pr	2	Qual	3	FinPrice	32	Price	28.96	StdPrice	29.03	BuyPrice	18.4	Age	1	Qty	10	Qual	0.67663	2	42200	24.7211	70	441	388	0.104972376	0.573913043	1.049723757	5.739130435	70	496	7.1	0.142857143	0.02016129	N	XP4	42244	160	0.0	0.0
40030		D	4	H	72	Trans	From	7	To	30	Pr	1	Qual	1	FinPrice	24	Price	21.93	StdPrice	22.39	BuyPrice	19.93	Age	2	Qty	10	Qual	0.353901	1	41100	24.8664	70	308	144	0.094391245	0.100351229	0.943912449	1.003512293	230	355	1.5	0.043478261	0.028169014	B	XP4	41130	70	0.0	0.0
40025		D	4	H	73	Trans	From	15	To	25	Pr	1	Qual	1	FinPrice	20	Price	19.02	StdPrice	21.74	BuyPrice	18.62	Age	2	Qty	10	Qual	0.340428	1	41100	24.8664	70	308	144	0.051524711	0.021482277	0.515247108	0.214822771	230	355	1.5	0.043478261	0.028169014	B	XP4	41125	80	0.0	0.0
