0	-1	218.0	null	null	-5.320419222263314	-5.50351058507911	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
1	-1	224.0	null	null	-8.049995707762434	3.8103515018136047	null	person		9.9	Turtle	false	1.0	1.0	up	8.0	0.0	0.0	0.0	8.0	-1.0	0.0
2	-1	134.0	null	null	1.5678380829374063	-6.692707190912325	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
3	-1	108.0	null	null	0.4846902381023046	-0.05238979884369499	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
4	-1	324.0	null	null	5.5332493385966135	-2.350445925603533	null	person		9.9	Turtle	false	1.0	1.0	up	1.0	0.0	0.0	0.0	1.0	-1.0	0.0
5	-1	23.0	null	null	5.3497002385555685	-2.957530965059026	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
6	-1	179.0	null	null	-8.061891287613001	-0.21131137143668255	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
7	-1	277.0	null	null	2.37619320614926	8.048762903358412	null	person		9.9	Turtle	false	1.0	1.0	up	2.0	0.0	0.0	0.0	2.0	-1.0	0.0
8	-1	333.0	null	null	-1.6606468682559559	-3.0869431699423426	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
9	-1	131.0	null	null	-0.361999123490909	4.303149293584266	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
10	-1	281.0	null	null	5.969542209222533	6.07589815151675	null	person		9.9	Turtle	false	1.0	1.0	up	1.0	0.0	0.0	0.0	1.0	-1.0	0.0
11	-1	266.0	null	null	-6.556283570562031	5.179167604312871	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
12	-1	22.0	null	null	4.797045563967732	7.655615471080058	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
13	-1	131.0	null	null	5.921217319515343	8.346596228004856	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
14	-1	115.0	null	null	-8.2405302114254	5.425053131284571	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
15	-1	223.0	null	null	-0.7942527218417066	7.665701029436711	null	person		9.9	Turtle	false	1.0	1.0	up	2.0	0.0	0.0	0.0	2.0	-1.0	0.0
16	-1	222.0	null	null	2.180502072330441	3.9903825990162147	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
17	-1	13.0	null	null	4.215043838134829	-6.751622305505499	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
18	-1	1.0	null	null	-0.9232064536015159	2.7099307672708424	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
19	-1	282.0	null	null	2.7704811978990396	3.3939609627843623	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
20	-1	69.0	null	null	-5.789604690208721	1.5793701497368478	null	person		9.9	Turtle	false	1.0	1.0	up	10.0	0.0	0.0	0.0	10.0	-1.0	0.0
21	-1	15.0	null	null	4.805443245566423	7.8047131824666565	null	person		9.9	Turtle	false	1.0	1.0	up	7.0	0.0	0.0	0.0	7.0	-1.0	0.0
22	-1	230.0	null	null	-1.0852297912455011	-3.4669817280347086	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
23	-1	136.0	null	null	5.263643019078074	1.6258979950399564	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
24	-1	71.0	null	null	-6.139468012149161	3.8138233899734164	null	person		9.9	Turtle	false	1.0	1.0	up	8.0	0.0	0.0	0.0	8.0	-1.0	0.0
25	-1	113.0	null	null	-0.6881783945943942	-5.9368833543354125	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
26	-1	277.0	null	null	-6.0559569693269815	-6.123704613470515	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
27	-1	329.0	null	null	2.2866761133782685	-3.2272606552875436	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
28	-1	206.0	null	null	5.3960558097699245	1.8922488162888964	null	person		9.9	Turtle	false	1.0	1.0	up	7.0	0.0	0.0	0.0	7.0	-1.0	0.0
29	-1	82.0	null	null	-6.827484260036988	-6.691590770790295	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
30	-1	14.0	null	null	6.650969405901424	0.9242300101836101	null	person		9.9	Turtle	false	1.0	1.0	up	7.0	0.0	0.0	0.0	7.0	-1.0	0.0
31	-1	216.0	null	null	-2.4929882980790135	-7.2525194662827115	null	person		9.9	Turtle	false	1.0	1.0	up	8.0	0.0	0.0	0.0	8.0	-1.0	0.0
32	-1	247.0	null	null	-8.274381480674151	3.833230372692979	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
33	-1	292.0	null	null	-5.380783436633629	6.179406657825822	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
34	-1	52.0	null	null	-1.368346315012916	3.7880744334509355	null	person		9.9	Turtle	false	1.0	1.0	up	2.0	0.0	0.0	0.0	2.0	-1.0	0.0
35	-1	280.0	null	null	-7.048462479355472	0.26451741030206755	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
36	-1	164.0	null	null	-4.000459836435077	-7.109946847489046	null	person		9.9	Turtle	false	1.0	1.0	up	3.0	0.0	0.0	0.0	3.0	-1.0	0.0
37	-1	262.0	null	null	6.2111576554941195	5.701739429838847	null	person		9.9	Turtle	false	1.0	1.0	up	7.0	0.0	0.0	0.0	7.0	-1.0	0.0
38	-1	38.0	null	null	0.2688240634807908	-5.230282998380096	null	person		9.9	Turtle	false	1.0	1.0	up	1.0	0.0	0.0	0.0	1.0	-1.0	0.0
39	-1	176.0	null	null	-2.4771935216354564	2.8792107108994625	null	person		9.9	Turtle	false	1.0	1.0	up	8.0	0.0	0.0	0.0	8.0	-1.0	0.0
40	-1	40.0	null	null	-8.054032201096893	-6.771108544046057	null	person		9.9	Turtle	false	1.0	1.0	up	2.0	0.0	0.0	0.0	2.0	-1.0	0.0
41	-1	42.0	null	null	-3.4437697200003266	-0.08483172386522853	null	person		9.9	Turtle	false	1.0	1.0	up	2.0	0.0	0.0	0.0	2.0	-1.0	0.0
42	-1	8.0	null	null	0.9117759374835881	-4.857299099553054	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
43	-1	131.0	null	null	1.0587045185271808	-1.0318374114785573	null	person		9.9	Turtle	false	1.0	1.0	up	7.0	0.0	0.0	0.0	7.0	-1.0	0.0
44	-1	149.0	null	null	-3.989114641681603	-6.30939258894967	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
45	-1	122.0	null	null	-7.4101757752626485	-8.488989843310929	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
46	-1	342.0	null	null	-1.225738349067135	-2.1442836497335636	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
47	-1	96.0	null	null	0.5532716797351576	0.5425019968871414	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
48	-1	262.0	null	null	3.6081926689624204	-5.409841743317996	null	person		9.9	Turtle	false	1.0	1.0	up	4.0	0.0	0.0	0.0	4.0	-1.0	0.0
49	-1	295.0	null	null	4.499595366378292	-5.067175529249456	null	person		9.9	Turtle	false	1.0	1.0	up	9.0	0.0	0.0	0.0	9.0	-1.0	0.0
50	-1	95.0	null	null	3.2158985219249328	1.8545598420288112	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
51	-1	109.0	null	null	-6.723968461907765	-6.692289282820395	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
52	-1	93.0	null	null	1.5926534673140615	-4.680871724933663	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
53	-1	287.0	null	null	-3.5801281204846758	-4.135437911256928	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
54	-1	213.0	null	null	-5.922215977221537	0.8376270185729435	null	person		9.9	Turtle	false	1.0	1.0	up	6.0	0.0	0.0	0.0	6.0	-1.0	0.0
55	-1	352.0	null	null	-5.456155748100656	7.353571239167188	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	-1.0	0.0
56	-1	211.0	null	null	-6.002260059046989	-0.2812852411372404	null	person		9.9	Turtle	false	1.0	1.0	up	8.0	0.0	0.0	0.0	8.0	-1.0	0.0
0	-1	104.43537273943423	null	null	-5.128139965475392	-4.4395867035339585	null	person		9.9	Turtle	false	1.0	1.0	up	5.0	0.0	0.0	0.0	5.0	NOBODY	20.0
1	-1	95.26829399847821	null	null	-7.757356669619169	2.8650114820281276	null	person		9.9	Turtle	false	1.0	1.0	up	8.0	0.0	0.0	0.0	8.0	NOBODY	20.0
